training_id,employee_id,course_name,course_category,assigned_date,completion_date,completion_status,training_hours,training_score,ingestion_timestamp,source_file_name,source_system,pipeline_run_id
TRN000914,EMP0357,First Line Manager Training,Leadership,2024-08-11,2024-09-07,Completed,12.1,80.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000915,EMP0358,First Line Manager Training,Leadership,2025-09-23,,Overdue,3.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000916,EMP0358,Financial Controls,Finance,2024-05-27,,Overdue,15.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000917,EMP0358,Presentation Skills,Soft Skills,2026-04-25,,In Progress,13.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000918,EMP0359,Budget Management,Finance,2025-06-02,2025-06-22,Completed,2.0,83.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000919,EMP0359,Communication Skills,Soft Skills,2024-09-18,2024-10-12,Completed,6.3,63.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000920,EMP0359,Budget Management,Finance,2024-01-05,,Not Started,2.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000921,EMP0360,Power BI Fundamentals,Technical,2024-11-13,2024-12-09,Completed,7.3,87.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000922,EMP0361,Inclusive Hiring,HR,2025-05-10,2025-05-27,Completed,2.1,59.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000923,EMP0361,Employee Relations Essentials,HR,2024-01-04,2024-01-23,Completed,3.8,55.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000924,EMP0361,Inclusive Hiring,HR,2024-10-10,2024-10-14,Completed,8.8,70.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000925,EMP0362,Communication Skills,Soft Skills,2026-06-07,,Not Started,7.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000926,EMP0362,Workplace Health and Safety,Compliance,2026-05-31,2026-06-14,Completed,9.3,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000927,EMP0363,Leading High Performing Teams,Leadership,2024-11-06,2024-11-18,Completed,14.8,57.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000928,EMP0363,Presentation Skills,Soft Skills,2024-04-10,2024-04-12,Completed,1.2,64.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000929,EMP0363,Presentation Skills,Soft Skills,2024-12-30,2025-02-03,Completed,4.8,55.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000930,EMP0364,Information Security Awareness,Compliance,2024-03-17,2024-03-31,Completed,9.6,77.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000931,EMP0364,Python for Data Analysis,Technical,2025-04-30,2025-06-01,Completed,9.6,75.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000932,EMP0365,Presentation Skills,Soft Skills,2025-12-18,2025-12-23,Completed,5.3,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000933,EMP0365,Information Security Awareness,Compliance,2024-02-01,2024-02-12,Completed,13.8,80.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000934,EMP0366,Data Protection Training,Compliance,2024-02-03,2024-02-23,Completed,12.2,65.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000935,EMP0366,Data Protection Training,Compliance,2026-01-30,2026-03-05,Completed,4.0,73.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000936,EMP0366,Workplace Health and Safety,Compliance,2024-11-06,2024-11-27,Completed,9.1,95.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000937,EMP0367,SQL for Analysts,Technical,2024-12-04,2024-12-08,Completed,13.2,75.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000938,EMP0368,Workplace Health and Safety,Compliance,2024-10-23,2024-11-06,Completed,4.0,68.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000939,EMP0368,Power BI Fundamentals,Technical,2026-01-07,2026-02-06,Completed,8.8,89.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000940,EMP0368,Presentation Skills,Soft Skills,2025-01-02,2025-02-14,Completed,8.2,92.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000941,EMP0369,Employee Relations Essentials,HR,2024-08-29,,In Progress,11.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000942,EMP0369,Communication Skills,Soft Skills,2024-09-18,2024-10-30,Completed,7.7,65.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000943,EMP0369,Presentation Skills,Soft Skills,2024-08-31,2024-09-17,Completed,10.4,72.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000944,EMP0370,Information Security Awareness,Compliance,2026-02-21,2026-03-19,Completed,2.1,81.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000945,EMP0370,SQL for Analysts,Technical,2025-01-14,2025-02-18,Completed,14.0,63.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000946,EMP0370,Inclusive Hiring,HR,2024-05-04,2024-06-04,Completed,6.3,84.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000947,EMP0371,Power BI Fundamentals,Technical,2025-09-01,2025-09-10,Completed,9.4,69.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000948,EMP0371,Power BI Fundamentals,Technical,2025-07-27,,In Progress,2.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000949,EMP0371,Financial Controls,Finance,2025-10-14,2025-10-31,Completed,9.4,73.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000950,EMP0371,Presentation Skills,Soft Skills,2026-02-02,2026-02-22,Completed,7.8,78.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000951,EMP0372,Employee Relations Essentials,HR,2025-07-03,2025-07-09,Completed,10.8,76.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000952,EMP0372,Communication Skills,Soft Skills,2026-05-04,2026-06-11,Completed,2.8,78.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000953,EMP0373,SQL for Analysts,Technical,2024-11-18,,Not Started,6.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000954,EMP0373,Data Protection Training,Compliance,2025-08-12,,Overdue,12.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000955,EMP0374,Python for Data Analysis,Technical,2024-01-19,,Overdue,2.5,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000956,EMP0374,Budget Management,Finance,2025-07-28,,In Progress,1.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000957,EMP0374,Information Security Awareness,Compliance,2024-07-06,,Not Started,14.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000958,EMP0374,Python for Data Analysis,Technical,2024-05-24,2024-06-30,Completed,2.8,78.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000959,EMP0375,Coaching Skills,Leadership,2025-06-06,2025-06-14,Completed,6.8,88.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000960,EMP0376,Financial Controls,Finance,2024-04-16,2024-05-12,Completed,11.0,60.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000961,EMP0376,Python for Data Analysis,Technical,2024-07-19,,Not Started,3.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000962,EMP0376,First Line Manager Training,Leadership,2024-11-15,2024-11-21,Completed,13.0,80.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000963,EMP0377,Leading High Performing Teams,Leadership,2026-04-05,,In Progress,5.8,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000964,EMP0377,Employee Relations Essentials,HR,2024-08-10,2024-08-19,Completed,4.7,74.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000965,EMP0378,Presentation Skills,Soft Skills,2024-01-05,2024-01-09,Completed,7.1,95.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000966,EMP0378,First Line Manager Training,Leadership,2024-01-12,2024-02-17,Completed,4.9,63.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000967,EMP0378,Workplace Health and Safety,Compliance,2024-02-24,2024-02-26,Completed,5.1,48.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000968,EMP0378,Financial Controls,Finance,2024-02-21,2024-02-26,Completed,1.5,92.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000969,EMP0378,Python for Data Analysis,Technical,2024-02-14,2024-02-26,Completed,11.7,76.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000970,EMP0379,Information Security Awareness,Compliance,2026-01-05,,In Progress,9.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000971,EMP0379,Stakeholder Management,Soft Skills,2026-06-09,,In Progress,13.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000972,EMP0380,Communication Skills,Soft Skills,2024-07-01,2024-07-05,Completed,13.6,63.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000973,EMP0381,Communication Skills,Soft Skills,2025-04-07,2025-05-12,Completed,3.0,87.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000974,EMP0381,Leading High Performing Teams,Leadership,2025-09-19,,In Progress,14.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000975,EMP0382,Presentation Skills,Soft Skills,2025-12-04,2026-01-06,Completed,7.7,81.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000976,EMP0382,Power BI Fundamentals,Technical,2025-10-06,,In Progress,12.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000977,EMP0383,Information Security Awareness,Compliance,2025-03-22,2025-03-30,Completed,10.5,91.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000978,EMP0384,Cloud Data Fundamentals,Technical,2026-04-24,2026-05-03,Completed,7.2,89.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000979,EMP0385,Presentation Skills,Soft Skills,2026-04-21,2026-05-04,Completed,11.6,70.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000980,EMP0386,Data Protection Training,Compliance,2025-03-10,,Overdue,4.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000981,EMP0386,Coaching Skills,Leadership,2024-05-09,2024-05-12,Completed,10.1,59.5,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000982,EMP0387,First Line Manager Training,Leadership,2025-08-24,2025-09-21,Completed,2.0,77.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000983,EMP0387,Financial Controls,Finance,2024-10-11,,Overdue,15.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000984,EMP0387,Budget Management,Finance,2025-07-07,2025-07-10,Completed,15.1,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000985,EMP0388,Communication Skills,Soft Skills,2024-04-26,2024-05-01,Completed,4.5,75.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000986,EMP0388,SQL for Analysts,Technical,2025-07-12,2025-08-18,Completed,5.6,74.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000987,EMP0388,Leading High Performing Teams,Leadership,2024-11-02,2024-12-03,Completed,9.9,74.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000988,EMP0388,Stakeholder Management,Soft Skills,2026-03-03,,Overdue,7.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000989,EMP0389,Stakeholder Management,Soft Skills,2024-07-05,2024-07-31,Completed,10.0,94.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000990,EMP0390,Employee Relations Essentials,HR,2024-09-04,2024-09-07,Completed,2.8,85.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000991,EMP0390,First Line Manager Training,Leadership,2024-11-25,2025-01-06,Completed,6.5,59.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000992,EMP0391,Coaching Skills,Leadership,2024-02-22,2024-04-02,Completed,15.7,77.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000993,EMP0391,Python for Data Analysis,Technical,2024-06-16,,Not Started,13.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000994,EMP0391,Stakeholder Management,Soft Skills,2024-02-05,,Overdue,4.4,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000995,EMP0392,Presentation Skills,Soft Skills,2024-11-03,,Not Started,5.7,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000996,EMP0392,Stakeholder Management,Soft Skills,2024-01-30,,Not Started,11.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000997,EMP0392,Financial Controls,Finance,2024-08-22,2024-09-07,Completed,9.7,66.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000998,EMP0392,Inclusive Hiring,HR,2025-05-28,2025-07-06,Completed,13.0,63.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN000999,EMP0393,Budget Management,Finance,2026-04-03,2026-05-07,Completed,6.0,75.8,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001000,EMP0393,Financial Controls,Finance,2025-11-14,2025-12-12,Completed,15.3,81.6,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001001,EMP0393,First Line Manager Training,Leadership,2025-09-24,2025-10-30,Completed,3.1,62.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001002,EMP0393,Stakeholder Management,Soft Skills,2025-06-15,2025-06-20,Completed,9.7,100.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001003,EMP0393,Financial Controls,Finance,2025-10-09,2025-11-20,Completed,5.1,94.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001004,EMP0394,Communication Skills,Soft Skills,2024-11-21,2024-12-09,Completed,5.2,78.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001005,EMP0394,Power BI Fundamentals,Technical,2026-02-03,2026-03-05,Completed,3.7,80.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001006,EMP0394,Cloud Data Fundamentals,Technical,2025-04-05,,Overdue,2.1,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001007,EMP0395,Employee Relations Essentials,HR,2024-03-08,2024-03-17,Completed,7.1,70.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001008,EMP0396,SQL for Analysts,Technical,2026-04-09,2026-04-27,Completed,8.4,76.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001009,EMP0396,Python for Data Analysis,Technical,2026-05-08,2026-05-22,Completed,9.5,78.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001010,EMP0396,Workplace Health and Safety,Compliance,2026-03-18,2026-04-03,Completed,10.3,84.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001011,EMP0396,Financial Controls,Finance,2026-03-19,,Not Started,7.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001012,EMP0397,Leading High Performing Teams,Leadership,2024-09-29,2024-11-11,Completed,2.5,83.3,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001013,EMP0397,Leading High Performing Teams,Leadership,2024-08-02,,In Progress,7.9,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001014,EMP0398,Budget Management,Finance,2026-05-22,2026-06-19,Completed,11.1,78.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001015,EMP0398,Communication Skills,Soft Skills,2026-04-10,2026-04-30,Completed,10.8,83.0,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001016,EMP0399,SQL for Analysts,Technical,2025-11-06,,Not Started,11.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001017,EMP0400,Communication Skills,Soft Skills,2025-10-20,,Not Started,13.6,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001018,EMP0400,Employee Relations Essentials,HR,2025-03-03,2025-03-30,Completed,7.6,86.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001019,EMP0401,Python for Data Analysis,Technical,2026-02-10,2026-02-14,Completed,13.4,74.7,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001020,EMP0402,Employee Relations Essentials,HR,2025-04-10,2025-05-06,Completed,11.2,74.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001021,EMP0402,Data Protection Training,Compliance,2025-01-17,2025-02-05,Completed,5.2,64.1,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001022,EMP0402,Coaching Skills,Leadership,2024-12-31,2025-01-16,Completed,7.0,86.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001023,EMP0402,First Line Manager Training,Leadership,2024-08-07,,In Progress,15.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001024,EMP0403,Financial Controls,Finance,2026-02-18,2026-03-10,Completed,11.4,87.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001025,EMP0403,Stakeholder Management,Soft Skills,2024-07-26,,In Progress,1.2,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001026,EMP0403,Financial Controls,Finance,2025-02-17,2025-03-10,Completed,14.1,74.2,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001027,EMP0403,Employee Relations Essentials,HR,2024-11-01,2024-12-13,Completed,12.1,94.9,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001028,EMP0404,Power BI Fundamentals,Technical,2024-11-19,,Not Started,7.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001029,EMP0404,Workplace Health and Safety,Compliance,2024-01-27,,Not Started,15.3,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001030,EMP0404,Coaching Skills,Leadership,2026-04-29,2026-05-05,Completed,7.3,63.4,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
TRN001031,EMP0404,Coaching Skills,Leadership,2024-12-17,,In Progress,16.0,,2026-07-09 14:28:10 UTC,training.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
