payroll_id,employee_id,pay_period,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,currency,ingestion_timestamp,source_file_name,source_system,pipeline_run_id
PAY006575,EMP0262,2026-04-01,73000,6083.33,0.0,G5,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006576,EMP0262,2026-05-01,73000,6083.33,0.0,G5,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006577,EMP0262,2026-06-01,73000,6083.33,0.0,G5,65K-80K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006578,EMP0263,2026-02-01,24500,2041.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006579,EMP0263,2026-03-01,24500,2041.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006580,EMP0263,2026-04-01,24500,2041.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006581,EMP0263,2026-05-01,24500,2041.67,485.79,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006582,EMP0263,2026-06-01,24500,2041.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006583,EMP0264,2024-01-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006584,EMP0264,2024-02-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006585,EMP0264,2024-03-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006586,EMP0264,2024-04-01,29000,2416.67,1525.61,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006587,EMP0264,2024-05-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006588,EMP0264,2024-06-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006589,EMP0264,2024-07-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006590,EMP0264,2024-08-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006591,EMP0264,2024-09-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006592,EMP0264,2024-10-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006593,EMP0264,2024-11-01,29000,2416.67,2232.52,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006594,EMP0264,2024-12-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006595,EMP0264,2025-01-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006596,EMP0264,2025-02-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006597,EMP0264,2025-03-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006598,EMP0264,2025-04-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006599,EMP0264,2025-05-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006600,EMP0264,2025-06-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006601,EMP0264,2025-07-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006602,EMP0264,2025-08-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006603,EMP0264,2025-09-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006604,EMP0264,2025-10-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006605,EMP0264,2025-11-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006606,EMP0264,2025-12-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006607,EMP0264,2026-01-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006608,EMP0264,2026-02-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006609,EMP0264,2026-03-01,29000,2416.67,2641.7,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006610,EMP0264,2026-04-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006611,EMP0264,2026-05-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006612,EMP0264,2026-06-01,29000,2416.67,0.0,G3,Under 30K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006613,EMP0265,2024-01-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006614,EMP0265,2024-02-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006615,EMP0265,2024-03-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006616,EMP0265,2024-04-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006617,EMP0265,2024-05-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006618,EMP0265,2024-06-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006619,EMP0265,2024-07-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006620,EMP0265,2024-08-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006621,EMP0265,2024-09-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006622,EMP0265,2024-10-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006623,EMP0265,2024-11-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006624,EMP0265,2024-12-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006625,EMP0265,2025-01-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006626,EMP0265,2025-02-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006627,EMP0265,2025-03-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006628,EMP0265,2025-04-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006629,EMP0265,2025-05-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006630,EMP0265,2025-06-01,59000,4916.67,2650.9,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006631,EMP0265,2025-07-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006632,EMP0265,2025-08-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006633,EMP0265,2025-09-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006634,EMP0265,2025-10-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006635,EMP0265,2025-11-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006636,EMP0265,2025-12-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006637,EMP0265,2026-01-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006638,EMP0265,2026-02-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006639,EMP0265,2026-03-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006640,EMP0265,2026-04-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006641,EMP0265,2026-05-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006642,EMP0265,2026-06-01,59000,4916.67,0.0,G4,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006643,EMP0266,2024-01-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006644,EMP0266,2024-02-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006645,EMP0266,2024-03-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006646,EMP0266,2024-04-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006647,EMP0266,2024-05-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006648,EMP0266,2024-06-01,47000,3916.67,809.62,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006649,EMP0266,2024-07-01,47000,3916.67,1914.34,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006650,EMP0266,2024-08-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006651,EMP0266,2024-09-01,47000,3916.67,774.76,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006652,EMP0266,2024-10-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006653,EMP0266,2024-11-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006654,EMP0266,2024-12-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006655,EMP0266,2025-01-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006656,EMP0266,2025-02-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006657,EMP0266,2025-03-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006658,EMP0266,2025-04-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006659,EMP0266,2025-05-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006660,EMP0266,2025-06-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006661,EMP0266,2025-07-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006662,EMP0266,2025-08-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006663,EMP0266,2025-09-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006664,EMP0266,2025-10-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006665,EMP0266,2025-11-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006666,EMP0266,2025-12-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006667,EMP0266,2026-01-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006668,EMP0266,2026-02-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006669,EMP0266,2026-03-01,47000,3916.67,3007.98,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006670,EMP0266,2026-04-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006671,EMP0266,2026-05-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006672,EMP0266,2026-06-01,47000,3916.67,0.0,G4,40K-50K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006673,EMP0267,2024-01-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006674,EMP0267,2024-02-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006675,EMP0267,2024-03-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006676,EMP0267,2024-04-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006677,EMP0267,2024-05-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006678,EMP0267,2024-06-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006679,EMP0267,2024-07-01,63500,5291.67,2536.01,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006680,EMP0267,2024-08-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006681,EMP0267,2024-09-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006682,EMP0267,2024-10-01,63500,5291.67,1808.1,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006683,EMP0267,2024-11-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006684,EMP0267,2024-12-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006685,EMP0267,2025-01-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006686,EMP0267,2025-02-01,63500,5291.67,2527.88,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006687,EMP0267,2025-03-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006688,EMP0267,2025-04-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006689,EMP0267,2025-05-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006690,EMP0267,2025-06-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006691,EMP0267,2025-07-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006692,EMP0267,2025-08-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006693,EMP0267,2025-09-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006694,EMP0267,2025-10-01,63500,5291.67,2942.73,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006695,EMP0267,2025-11-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006696,EMP0267,2025-12-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006697,EMP0267,2026-01-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006698,EMP0267,2026-02-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006699,EMP0267,2026-03-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006700,EMP0267,2026-04-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006701,EMP0267,2026-05-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006702,EMP0267,2026-06-01,63500,5291.67,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006703,EMP0268,2024-10-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006704,EMP0268,2024-11-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006705,EMP0268,2024-12-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006706,EMP0268,2025-01-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006707,EMP0268,2025-02-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006708,EMP0268,2025-03-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006709,EMP0268,2025-04-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006710,EMP0268,2025-05-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006711,EMP0268,2025-06-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006712,EMP0268,2025-07-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006713,EMP0268,2025-08-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006714,EMP0268,2025-09-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006715,EMP0268,2025-10-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006716,EMP0268,2025-11-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006717,EMP0268,2025-12-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006718,EMP0268,2026-01-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006719,EMP0268,2026-02-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
PAY006720,EMP0268,2026-03-01,57000,4750.0,0.0,G5,50K-65K,GBP,2026-07-09 14:28:10 UTC,payroll.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58
