payroll_id,employee_id,pay_period,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,currency
PAY005848,EMP0235,2026-02-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005849,EMP0235,2026-03-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005850,EMP0235,2026-04-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005851,EMP0235,2026-05-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005852,EMP0235,2026-06-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005853,EMP0236,2024-01-01,55000,4583.33,2232.37,G5,50K-65K,GBP
PAY005854,EMP0236,2024-02-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005855,EMP0236,2024-03-01,55000,4583.33,3180.37,G5,50K-65K,GBP
PAY005856,EMP0236,2024-04-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005857,EMP0236,2024-05-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005858,EMP0236,2024-06-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005859,EMP0236,2024-07-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005860,EMP0236,2024-08-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005861,EMP0236,2024-09-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005862,EMP0236,2024-10-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005863,EMP0236,2024-11-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005864,EMP0236,2024-12-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005865,EMP0236,2025-01-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005866,EMP0236,2025-02-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005867,EMP0236,2025-03-01,55000,4583.33,959.32,G5,50K-65K,GBP
PAY005868,EMP0236,2025-04-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005869,EMP0236,2025-05-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005870,EMP0236,2025-06-01,55000,4583.33,1367.58,G5,50K-65K,GBP
PAY005871,EMP0236,2025-07-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005872,EMP0236,2025-08-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005873,EMP0236,2025-09-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005874,EMP0236,2025-10-01,55000,4583.33,1434.82,G5,50K-65K,GBP
PAY005875,EMP0236,2025-11-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005876,EMP0236,2025-12-01,55000,4583.33,1660.42,G5,50K-65K,GBP
PAY005877,EMP0236,2026-01-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005878,EMP0236,2026-02-01,55000,4583.33,3195.34,G5,50K-65K,GBP
PAY005879,EMP0236,2026-03-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005880,EMP0236,2026-04-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005881,EMP0236,2026-05-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005882,EMP0236,2026-06-01,55000,4583.33,0.0,G5,50K-65K,GBP
PAY005883,EMP0237,2024-01-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005884,EMP0237,2024-02-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005885,EMP0237,2024-03-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005886,EMP0237,2024-04-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005887,EMP0237,2024-05-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005888,EMP0237,2024-06-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005889,EMP0237,2024-07-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005890,EMP0237,2024-08-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005891,EMP0237,2024-09-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005892,EMP0237,2024-10-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005893,EMP0237,2024-11-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005894,EMP0237,2024-12-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005895,EMP0237,2025-01-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005896,EMP0237,2025-02-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005897,EMP0237,2025-03-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005898,EMP0237,2025-04-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005899,EMP0237,2025-05-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005900,EMP0237,2025-06-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005901,EMP0237,2025-07-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005902,EMP0237,2025-08-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005903,EMP0237,2025-09-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005904,EMP0237,2025-10-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005905,EMP0237,2025-11-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005906,EMP0237,2025-12-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005907,EMP0237,2026-01-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005908,EMP0237,2026-02-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005909,EMP0237,2026-03-01,43000,3583.33,2449.25,G4,40K-50K,GBP
PAY005910,EMP0237,2026-04-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005911,EMP0237,2026-05-01,43000,3583.33,0.0,G4,40K-50K,GBP
PAY005912,EMP0237,2026-06-01,43000,3583.33,2482.86,G4,40K-50K,GBP
PAY005913,EMP0238,2024-01-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005914,EMP0238,2024-02-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005915,EMP0238,2024-03-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005916,EMP0238,2024-04-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005917,EMP0238,2024-05-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005918,EMP0238,2024-06-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005919,EMP0238,2024-07-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005920,EMP0238,2024-08-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005921,EMP0238,2024-09-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005922,EMP0238,2024-10-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005923,EMP0238,2024-11-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005924,EMP0238,2024-12-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005925,EMP0238,2025-01-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005926,EMP0238,2025-02-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005927,EMP0238,2025-03-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005928,EMP0238,2025-04-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005929,EMP0238,2025-05-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005930,EMP0238,2025-06-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005931,EMP0238,2025-07-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005932,EMP0238,2025-08-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005933,EMP0238,2025-09-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005934,EMP0238,2025-10-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005935,EMP0238,2025-11-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005936,EMP0238,2025-12-01,42500,3541.67,250.06,G4,40K-50K,GBP
PAY005937,EMP0238,2026-01-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005938,EMP0238,2026-02-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005939,EMP0238,2026-03-01,42500,3541.67,1366.23,G4,40K-50K,GBP
PAY005940,EMP0238,2026-04-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005941,EMP0238,2026-05-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005942,EMP0238,2026-06-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY005943,EMP0239,2024-01-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005944,EMP0239,2024-02-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005945,EMP0239,2024-03-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005946,EMP0239,2024-04-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005947,EMP0239,2024-05-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005948,EMP0239,2024-06-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005949,EMP0239,2024-07-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005950,EMP0239,2024-08-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005951,EMP0239,2024-09-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005952,EMP0239,2024-10-01,63000,5250.0,3442.9,G5,50K-65K,GBP
PAY005953,EMP0239,2024-11-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005954,EMP0239,2024-12-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005955,EMP0239,2025-01-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005956,EMP0239,2025-02-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005957,EMP0239,2025-03-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005958,EMP0239,2025-04-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005959,EMP0239,2025-05-01,63000,5250.0,2462.2,G5,50K-65K,GBP
PAY005960,EMP0239,2025-06-01,63000,5250.0,2431.33,G5,50K-65K,GBP
PAY005961,EMP0239,2025-07-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005962,EMP0239,2025-08-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005963,EMP0239,2025-09-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005964,EMP0239,2025-10-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005965,EMP0239,2025-11-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005966,EMP0239,2025-12-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005967,EMP0239,2026-01-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005968,EMP0239,2026-02-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005969,EMP0239,2026-03-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005970,EMP0239,2026-04-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005971,EMP0239,2026-05-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005972,EMP0239,2026-06-01,63000,5250.0,0.0,G5,50K-65K,GBP
PAY005973,EMP0240,2024-01-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005974,EMP0240,2024-02-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005975,EMP0240,2024-03-01,62000,5166.67,893.45,G5,50K-65K,GBP
PAY005976,EMP0240,2024-04-01,62000,5166.67,2952.45,G5,50K-65K,GBP
PAY005977,EMP0240,2024-05-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005978,EMP0240,2024-06-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005979,EMP0240,2024-07-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005980,EMP0240,2024-08-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005981,EMP0240,2024-09-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005982,EMP0240,2024-10-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005983,EMP0240,2024-11-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005984,EMP0240,2024-12-01,62000,5166.67,2166.68,G5,50K-65K,GBP
PAY005985,EMP0240,2025-01-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005986,EMP0240,2025-02-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005987,EMP0240,2025-03-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005988,EMP0240,2025-04-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005989,EMP0240,2025-05-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005990,EMP0240,2025-06-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005991,EMP0240,2025-07-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005992,EMP0240,2025-08-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005993,EMP0240,2025-09-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005994,EMP0240,2025-10-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005995,EMP0240,2025-11-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005996,EMP0240,2025-12-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005997,EMP0240,2026-01-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005998,EMP0240,2026-02-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY005999,EMP0240,2026-03-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY006000,EMP0240,2026-04-01,62000,5166.67,1994.83,G5,50K-65K,GBP
PAY006001,EMP0240,2026-05-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY006002,EMP0240,2026-06-01,62000,5166.67,0.0,G5,50K-65K,GBP
PAY006003,EMP0241,2024-01-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006004,EMP0241,2024-02-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006005,EMP0241,2024-03-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006006,EMP0241,2024-04-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006007,EMP0241,2024-05-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006008,EMP0241,2024-06-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006009,EMP0241,2024-07-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006010,EMP0241,2024-08-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006011,EMP0241,2024-09-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006012,EMP0241,2024-10-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006013,EMP0241,2024-11-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006014,EMP0241,2024-12-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006015,EMP0241,2025-01-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006016,EMP0241,2025-02-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006017,EMP0241,2025-03-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006018,EMP0241,2025-04-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006019,EMP0241,2025-05-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006020,EMP0241,2025-06-01,46500,3875.0,1671.26,G4,40K-50K,GBP
PAY006021,EMP0241,2025-07-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006022,EMP0241,2025-08-01,46500,3875.0,1464.21,G4,40K-50K,GBP
PAY006023,EMP0241,2025-09-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006024,EMP0241,2025-10-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006025,EMP0241,2025-11-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006026,EMP0241,2025-12-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006027,EMP0241,2026-01-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006028,EMP0241,2026-02-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006029,EMP0241,2026-03-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006030,EMP0241,2026-04-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006031,EMP0241,2026-05-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006032,EMP0241,2026-06-01,46500,3875.0,0.0,G4,40K-50K,GBP
PAY006033,EMP0242,2024-01-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006034,EMP0242,2024-02-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006035,EMP0242,2024-03-01,28500,2375.0,2567.35,G3,Under 30K,GBP
PAY006036,EMP0242,2024-04-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006037,EMP0242,2024-05-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006038,EMP0242,2024-06-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006039,EMP0242,2024-07-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006040,EMP0242,2024-08-01,28500,2375.0,1135.26,G3,Under 30K,GBP
PAY006041,EMP0242,2024-09-01,28500,2375.0,1598.61,G3,Under 30K,GBP
PAY006042,EMP0242,2024-10-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006043,EMP0242,2024-11-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006044,EMP0242,2024-12-01,28500,2375.0,636.39,G3,Under 30K,GBP
PAY006045,EMP0242,2025-01-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006046,EMP0242,2025-02-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006047,EMP0242,2025-03-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006048,EMP0242,2025-04-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006049,EMP0242,2025-05-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006050,EMP0242,2025-06-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006051,EMP0242,2025-07-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006052,EMP0242,2025-08-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006053,EMP0242,2025-09-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006054,EMP0242,2025-10-01,28500,2375.0,2452.5,G3,Under 30K,GBP
PAY006055,EMP0242,2025-11-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006056,EMP0242,2025-12-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006057,EMP0242,2026-01-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006058,EMP0242,2026-02-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006059,EMP0242,2026-03-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006060,EMP0242,2026-04-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006061,EMP0242,2026-05-01,28500,2375.0,663.57,G3,Under 30K,GBP
PAY006062,EMP0242,2026-06-01,28500,2375.0,0.0,G3,Under 30K,GBP
PAY006063,EMP0243,2024-01-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006064,EMP0243,2024-02-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006065,EMP0243,2024-03-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006066,EMP0243,2024-04-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006067,EMP0243,2024-05-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006068,EMP0243,2024-06-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006069,EMP0243,2024-07-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006070,EMP0243,2024-08-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006071,EMP0243,2024-09-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006072,EMP0243,2024-10-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006073,EMP0243,2024-11-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006074,EMP0243,2024-12-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006075,EMP0243,2025-01-01,21500,1791.67,2518.37,G3,Under 30K,GBP
PAY006076,EMP0243,2025-02-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006077,EMP0243,2025-03-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006078,EMP0243,2025-04-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006079,EMP0243,2025-05-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006080,EMP0243,2025-06-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006081,EMP0243,2025-07-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006082,EMP0243,2025-08-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006083,EMP0243,2025-09-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006084,EMP0243,2025-10-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006085,EMP0243,2025-11-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006086,EMP0243,2025-12-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006087,EMP0243,2026-01-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006088,EMP0243,2026-02-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006089,EMP0243,2026-03-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006090,EMP0243,2026-04-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006091,EMP0243,2026-05-01,21500,1791.67,0.0,G3,Under 30K,GBP
PAY006092,EMP0244,2024-01-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006093,EMP0244,2024-02-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006094,EMP0244,2024-03-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006095,EMP0244,2024-04-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006096,EMP0244,2024-05-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006097,EMP0244,2024-06-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006098,EMP0244,2024-07-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006099,EMP0244,2024-08-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006100,EMP0244,2024-09-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006101,EMP0244,2024-10-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006102,EMP0244,2024-11-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006103,EMP0244,2024-12-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006104,EMP0244,2025-01-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006105,EMP0244,2025-02-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006106,EMP0244,2025-03-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006107,EMP0244,2025-04-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006108,EMP0244,2025-05-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006109,EMP0244,2025-06-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006110,EMP0244,2025-07-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006111,EMP0244,2025-08-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006112,EMP0244,2025-09-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006113,EMP0244,2025-10-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006114,EMP0244,2025-11-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006115,EMP0244,2025-12-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006116,EMP0244,2026-01-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006117,EMP0244,2026-02-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006118,EMP0244,2026-03-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006119,EMP0244,2026-04-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006120,EMP0244,2026-05-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006121,EMP0244,2026-06-01,36500,3041.67,0.0,G3,30K-40K,GBP
PAY006122,EMP0245,2024-01-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006123,EMP0245,2024-02-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006124,EMP0245,2024-03-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006125,EMP0245,2024-04-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006126,EMP0245,2024-05-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006127,EMP0245,2024-06-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006128,EMP0245,2024-07-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006129,EMP0245,2024-08-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006130,EMP0245,2024-09-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006131,EMP0245,2024-10-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006132,EMP0245,2024-11-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006133,EMP0245,2024-12-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006134,EMP0245,2025-01-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006135,EMP0245,2025-02-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006136,EMP0245,2025-03-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006137,EMP0245,2025-04-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006138,EMP0245,2025-05-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006139,EMP0245,2025-06-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006140,EMP0245,2025-07-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006141,EMP0245,2025-08-01,36500,3041.67,0.0,G4,30K-40K,GBP
PAY006142,EMP0246,2024-01-01,42500,3541.67,2909.08,G4,40K-50K,GBP
PAY006143,EMP0246,2024-02-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006144,EMP0246,2024-03-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006145,EMP0246,2024-04-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006146,EMP0246,2024-05-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006147,EMP0246,2024-06-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006148,EMP0246,2024-07-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006149,EMP0246,2024-08-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006150,EMP0246,2024-09-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006151,EMP0246,2024-10-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006152,EMP0246,2024-11-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006153,EMP0246,2024-12-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006154,EMP0246,2025-01-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006155,EMP0246,2025-02-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006156,EMP0246,2025-03-01,42500,3541.67,1375.62,G4,40K-50K,GBP
PAY006157,EMP0246,2025-04-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006158,EMP0246,2025-05-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006159,EMP0246,2025-06-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006160,EMP0246,2025-07-01,42500,3541.67,1400.8,G4,40K-50K,GBP
PAY006161,EMP0246,2025-08-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006162,EMP0246,2025-09-01,42500,3541.67,0.0,G4,40K-50K,GBP
PAY006163,EMP0246,2025-10-01,42500,3541.67,0.0,G4,40K-50K,GBP
