attendance_id,employee_id,attendance_month,working_days,present_days,absent_days,late_arrivals,remote_work_days,overtime_hours
ATT006434,EMP0256,2026-05-01,21,21,0,1,6,10.1
ATT006435,EMP0256,2026-06-01,22,19,3,0,12,6.9
ATT006436,EMP0257,2024-01-01,23,20,3,1,11,1.8
ATT006437,EMP0257,2024-02-01,21,19,2,1,3,5.6
ATT006438,EMP0257,2024-03-01,21,18,3,1,6,1.3
ATT006439,EMP0257,2024-04-01,22,22,0,1,7,4.0
ATT006440,EMP0257,2024-05-01,23,20,3,1,3,3.8
ATT006441,EMP0257,2024-06-01,20,16,4,1,8,18.6
ATT006442,EMP0257,2024-07-01,23,22,1,2,11,0.0
ATT006443,EMP0257,2024-08-01,22,19,3,2,10,8.1
ATT006444,EMP0257,2024-09-01,21,20,1,1,1,6.1
ATT006445,EMP0257,2024-10-01,23,19,4,2,7,1.7
ATT006446,EMP0257,2024-11-01,21,17,4,0,6,4.2
ATT006447,EMP0257,2024-12-01,22,22,0,0,12,5.8
ATT006448,EMP0257,2025-01-01,23,22,1,1,8,4.7
ATT006449,EMP0257,2025-02-01,20,19,1,0,4,0.0
ATT006450,EMP0257,2025-03-01,21,16,5,0,4,0.7
ATT006451,EMP0257,2025-04-01,22,20,2,0,11,2.9
ATT006452,EMP0257,2025-05-01,22,18,4,0,7,0.0
ATT006453,EMP0257,2025-06-01,21,18,3,1,7,7.9
ATT006454,EMP0257,2025-07-01,23,20,3,0,7,7.0
ATT006455,EMP0257,2025-08-01,21,18,3,0,12,8.7
ATT006456,EMP0257,2025-09-01,22,21,1,0,9,0.0
ATT006457,EMP0257,2025-10-01,23,22,1,0,8,2.2
ATT006458,EMP0257,2025-11-01,20,19,1,0,8,11.5
ATT006459,EMP0257,2025-12-01,23,21,2,1,13,4.1
ATT006460,EMP0257,2026-01-01,22,20,2,0,9,7.0
ATT006461,EMP0257,2026-02-01,20,18,2,2,11,1.9
ATT006462,EMP0257,2026-03-01,22,21,1,1,13,5.5
ATT006463,EMP0257,2026-04-01,22,21,1,2,10,0.0
ATT006464,EMP0257,2026-05-01,21,20,1,1,8,4.9
ATT006465,EMP0257,2026-06-01,22,22,0,1,7,0.0
ATT006466,EMP0258,2024-01-01,23,23,0,0,4,0.0
ATT006467,EMP0258,2024-02-01,21,21,0,0,9,0.8
ATT006468,EMP0258,2024-03-01,21,20,1,0,13,3.7
ATT006469,EMP0258,2024-04-01,22,20,2,0,4,2.7
ATT006470,EMP0258,2024-05-01,23,23,0,0,10,4.0
ATT006471,EMP0258,2024-06-01,20,19,1,0,7,7.3
ATT006472,EMP0258,2024-07-01,23,23,0,0,10,3.9
ATT006473,EMP0258,2024-08-01,22,22,0,0,6,16.6
ATT006474,EMP0258,2024-09-01,21,20,1,0,11,1.6
ATT006475,EMP0258,2024-10-01,23,22,1,0,6,8.5
ATT006476,EMP0258,2024-11-01,21,20,1,0,9,1.9
ATT006477,EMP0258,2024-12-01,22,22,0,0,7,8.2
ATT006478,EMP0258,2025-01-01,23,23,0,1,6,5.8
ATT006479,EMP0258,2025-02-01,20,20,0,0,8,2.9
ATT006480,EMP0258,2025-03-01,21,21,0,0,13,2.4
ATT006481,EMP0258,2025-04-01,22,22,0,0,7,6.0
ATT006482,EMP0258,2025-05-01,22,22,0,0,11,3.0
ATT006483,EMP0258,2025-06-01,21,21,0,0,10,9.9
ATT006484,EMP0258,2025-07-01,23,23,0,0,9,3.9
ATT006485,EMP0258,2025-08-01,21,21,0,0,10,4.5
ATT006486,EMP0258,2025-09-01,22,21,1,0,12,4.9
ATT006487,EMP0258,2025-10-01,23,23,0,0,13,8.3
ATT006488,EMP0258,2025-11-01,20,19,1,0,12,5.7
ATT006489,EMP0258,2025-12-01,23,22,1,0,10,1.6
ATT006490,EMP0258,2026-01-01,22,22,0,0,10,0.0
ATT006491,EMP0258,2026-02-01,20,20,0,0,11,5.9
ATT006492,EMP0258,2026-03-01,22,22,0,0,10,8.7
ATT006493,EMP0258,2026-04-01,22,21,1,0,6,7.7
ATT006494,EMP0258,2026-05-01,21,21,0,0,6,3.5
ATT006495,EMP0258,2026-06-01,22,22,0,0,12,5.7
ATT006496,EMP0259,2025-02-01,20,14,6,0,5,0.0
ATT006497,EMP0259,2025-03-01,21,15,6,2,9,4.5
ATT006498,EMP0259,2025-04-01,22,18,4,1,5,3.3
ATT006499,EMP0259,2025-05-01,22,15,7,1,13,0.0
ATT006500,EMP0259,2025-06-01,21,12,9,1,0,0.6
ATT006501,EMP0259,2025-07-01,23,18,5,2,10,8.1
ATT006502,EMP0259,2025-08-01,21,17,4,1,11,1.2
ATT006503,EMP0259,2025-09-01,22,18,4,0,11,8.0
ATT006504,EMP0259,2025-10-01,23,17,6,3,9,1.3
ATT006505,EMP0259,2025-11-01,20,12,8,1,7,8.5
ATT006506,EMP0259,2025-12-01,23,21,2,4,7,0.1
ATT006507,EMP0259,2026-01-01,22,20,2,2,11,5.3
ATT006508,EMP0259,2026-02-01,20,17,3,1,8,4.9
ATT006509,EMP0259,2026-03-01,22,19,3,1,8,0.0
ATT006510,EMP0259,2026-04-01,22,17,5,1,7,1.8
ATT006511,EMP0259,2026-05-01,21,18,3,0,7,0.0
ATT006512,EMP0259,2026-06-01,22,16,6,1,9,1.0
ATT006513,EMP0260,2024-01-01,23,23,0,0,4,5.9
ATT006514,EMP0260,2024-02-01,21,20,1,1,2,1.4
ATT006515,EMP0260,2024-03-01,21,21,0,0,0,7.4
ATT006516,EMP0260,2024-04-01,22,21,1,0,2,3.9
ATT006517,EMP0260,2024-05-01,23,22,1,0,7,10.8
ATT006518,EMP0261,2024-01-01,23,23,0,0,13,0.0
ATT006519,EMP0261,2024-02-01,21,19,2,0,8,3.1
ATT006520,EMP0261,2024-03-01,21,19,2,0,8,0.0
ATT006521,EMP0261,2024-04-01,22,21,1,0,12,4.0
ATT006522,EMP0261,2024-05-01,23,23,0,0,14,2.3
ATT006523,EMP0261,2024-06-01,20,20,0,1,10,0.0
ATT006524,EMP0261,2024-07-01,23,22,1,0,7,4.2
ATT006525,EMP0261,2024-08-01,22,21,1,0,13,0.0
ATT006526,EMP0261,2024-09-01,21,21,0,1,10,8.1
ATT006527,EMP0261,2024-10-01,23,23,0,0,9,4.9
ATT006528,EMP0261,2024-11-01,21,19,2,0,7,2.6
ATT006529,EMP0261,2024-12-01,22,21,1,0,9,5.3
ATT006530,EMP0261,2025-01-01,23,23,0,1,13,0.2
ATT006531,EMP0261,2025-02-01,20,19,1,0,11,0.0
ATT006532,EMP0261,2025-03-01,21,21,0,1,5,2.3
ATT006533,EMP0261,2025-04-01,22,21,1,0,14,0.0
ATT006534,EMP0261,2025-05-01,22,19,3,2,9,0.0
ATT006535,EMP0261,2025-06-01,21,20,1,0,13,0.0
ATT006536,EMP0261,2025-07-01,23,19,4,0,7,2.9
ATT006537,EMP0261,2025-08-01,21,17,4,2,10,4.3
ATT006538,EMP0261,2025-09-01,22,20,2,0,11,5.2
ATT006539,EMP0261,2025-10-01,23,23,0,0,10,0.0
ATT006540,EMP0261,2025-11-01,20,19,1,0,10,8.1
ATT006541,EMP0261,2025-12-01,23,22,1,0,11,10.7
ATT006542,EMP0261,2026-01-01,22,21,1,0,8,0.7
ATT006543,EMP0261,2026-02-01,20,19,1,0,7,5.9
ATT006544,EMP0261,2026-03-01,22,22,0,0,9,0.0
ATT006545,EMP0261,2026-04-01,22,21,1,0,13,7.0
ATT006546,EMP0261,2026-05-01,21,20,1,0,9,2.0
ATT006547,EMP0261,2026-06-01,22,18,4,1,8,8.8
ATT006548,EMP0262,2024-01-01,23,20,3,0,1,12.4
ATT006549,EMP0262,2024-02-01,21,21,0,0,0,6.2
ATT006550,EMP0262,2024-03-01,21,21,0,1,3,0.0
ATT006551,EMP0262,2024-04-01,22,19,3,0,2,3.8
ATT006552,EMP0262,2024-05-01,23,21,2,0,1,2.7
ATT006553,EMP0262,2024-06-01,20,18,2,0,3,6.2
ATT006554,EMP0262,2024-07-01,23,17,6,0,3,4.8
ATT006555,EMP0262,2024-08-01,22,21,1,0,4,0.9
ATT006556,EMP0262,2024-09-01,21,18,3,1,1,0.1
ATT006557,EMP0262,2024-10-01,23,21,2,1,2,5.5
ATT006558,EMP0262,2024-11-01,21,21,0,0,0,6.2
ATT006559,EMP0262,2024-12-01,22,20,2,0,3,3.9
ATT006560,EMP0262,2025-01-01,23,22,1,0,2,3.0
ATT006561,EMP0262,2025-02-01,20,19,1,1,2,6.1
ATT006562,EMP0262,2025-03-01,21,18,3,1,3,13.0
ATT006563,EMP0262,2025-04-01,22,16,6,1,0,0.0
ATT006564,EMP0262,2025-05-01,22,20,2,1,1,0.0
ATT006565,EMP0262,2025-06-01,21,19,2,1,0,0.0
ATT006566,EMP0262,2025-07-01,23,20,3,1,3,3.8
ATT006567,EMP0262,2025-08-01,21,20,1,1,3,0.0
ATT006568,EMP0262,2025-09-01,22,19,3,0,1,9.1
ATT006569,EMP0262,2025-10-01,23,21,2,2,3,0.0
ATT006570,EMP0262,2025-11-01,20,14,6,1,2,4.5
ATT006571,EMP0262,2025-12-01,23,22,1,1,1,4.0
ATT006572,EMP0262,2026-01-01,22,20,2,0,0,5.1
ATT006573,EMP0262,2026-02-01,20,20,0,2,4,5.1
ATT006574,EMP0262,2026-03-01,22,20,2,0,3,0.0
ATT006575,EMP0262,2026-04-01,22,22,0,0,3,0.0
ATT006576,EMP0262,2026-05-01,21,19,2,0,0,3.5
ATT006577,EMP0262,2026-06-01,22,22,0,0,1,10.7
ATT006578,EMP0263,2026-02-01,20,20,0,0,0,3.7
ATT006579,EMP0263,2026-03-01,22,22,0,0,0,1.2
ATT006580,EMP0263,2026-04-01,22,21,1,0,0,0.0
ATT006581,EMP0263,2026-05-01,21,21,0,0,0,0.0
ATT006582,EMP0263,2026-06-01,22,21,1,0,1,0.0
ATT006583,EMP0264,2024-01-01,23,16,7,0,9,0.0
ATT006584,EMP0264,2024-02-01,21,16,5,1,5,4.9
ATT006585,EMP0264,2024-03-01,21,16,5,1,10,5.5
ATT006586,EMP0264,2024-04-01,22,19,3,0,4,0.0
ATT006587,EMP0264,2024-05-01,23,21,2,2,4,5.7
ATT006588,EMP0264,2024-06-01,20,19,1,1,12,2.8
ATT006589,EMP0264,2024-07-01,23,22,1,0,7,3.5
ATT006590,EMP0264,2024-08-01,22,18,4,1,8,2.3
ATT006591,EMP0264,2024-09-01,21,20,1,2,12,12.7
ATT006592,EMP0264,2024-10-01,23,22,1,2,9,1.6
ATT006593,EMP0264,2024-11-01,21,14,7,3,7,0.8
ATT006594,EMP0264,2024-12-01,22,20,2,0,4,0.0
ATT006595,EMP0264,2025-01-01,23,19,4,1,10,2.0
ATT006596,EMP0264,2025-02-01,20,17,3,0,7,1.9
ATT006597,EMP0264,2025-03-01,21,20,1,2,9,8.7
ATT006598,EMP0264,2025-04-01,22,20,2,0,10,4.1
ATT006599,EMP0264,2025-05-01,22,17,5,2,14,1.6
ATT006600,EMP0264,2025-06-01,21,15,6,0,7,4.9
ATT006601,EMP0264,2025-07-01,23,21,2,0,7,8.7
ATT006602,EMP0264,2025-08-01,21,18,3,2,4,6.5
ATT006603,EMP0264,2025-09-01,22,18,4,1,6,0.1
ATT006604,EMP0264,2025-10-01,23,20,3,1,9,0.0
ATT006605,EMP0264,2025-11-01,20,20,0,1,10,3.5
ATT006606,EMP0264,2025-12-01,23,19,4,3,5,11.5
ATT006607,EMP0264,2026-01-01,22,19,3,2,6,0.0
ATT006608,EMP0264,2026-02-01,20,16,4,2,8,8.6
ATT006609,EMP0264,2026-03-01,22,19,3,2,11,10.2
ATT006610,EMP0264,2026-04-01,22,21,1,5,6,0.0
ATT006611,EMP0264,2026-05-01,21,20,1,3,11,1.2
ATT006612,EMP0264,2026-06-01,22,16,6,0,8,1.6
ATT006613,EMP0265,2024-01-01,23,19,4,2,16,5.4
ATT006614,EMP0265,2024-02-01,21,17,4,1,16,6.3
ATT006615,EMP0265,2024-03-01,21,19,2,2,16,6.0
ATT006616,EMP0265,2024-04-01,22,20,2,1,18,8.0
ATT006617,EMP0265,2024-05-01,23,21,2,0,16,6.9
ATT006618,EMP0265,2024-06-01,20,16,4,1,14,3.9
ATT006619,EMP0265,2024-07-01,23,18,5,0,14,6.2
ATT006620,EMP0265,2024-08-01,22,18,4,2,13,2.1
ATT006621,EMP0265,2024-09-01,21,20,1,1,14,10.2
ATT006622,EMP0265,2024-10-01,23,20,3,1,18,0.6
ATT006623,EMP0265,2024-11-01,21,18,3,1,15,6.9
ATT006624,EMP0265,2024-12-01,22,21,1,1,21,8.1
ATT006625,EMP0265,2025-01-01,23,18,5,2,16,2.3
ATT006626,EMP0265,2025-02-01,20,16,4,0,11,3.9
ATT006627,EMP0265,2025-03-01,21,18,3,1,16,8.4
ATT006628,EMP0265,2025-04-01,22,20,2,2,16,0.9
ATT006629,EMP0265,2025-05-01,22,19,3,2,14,11.4
ATT006630,EMP0265,2025-06-01,21,15,6,2,10,0.0
ATT006631,EMP0265,2025-07-01,23,21,2,1,14,3.2
ATT006632,EMP0265,2025-08-01,21,19,2,1,16,7.2
ATT006633,EMP0265,2025-09-01,22,16,6,0,13,15.1
ATT006634,EMP0265,2025-10-01,23,20,3,2,17,4.9
ATT006635,EMP0265,2025-11-01,20,15,5,2,12,0.0
ATT006636,EMP0265,2025-12-01,23,20,3,1,17,9.4
ATT006637,EMP0265,2026-01-01,22,21,1,0,20,4.6
ATT006638,EMP0265,2026-02-01,20,19,1,0,15,7.4
ATT006639,EMP0265,2026-03-01,22,21,1,4,18,7.1
ATT006640,EMP0265,2026-04-01,22,18,4,2,12,6.5
ATT006641,EMP0265,2026-05-01,21,17,4,2,15,4.7
ATT006642,EMP0265,2026-06-01,22,20,2,1,15,1.0
ATT006643,EMP0266,2024-01-01,23,22,1,0,15,3.8
ATT006644,EMP0266,2024-02-01,21,21,0,0,15,4.0
ATT006645,EMP0266,2024-03-01,21,16,5,0,9,0.0
ATT006646,EMP0266,2024-04-01,22,21,1,1,12,12.3
ATT006647,EMP0266,2024-05-01,23,22,1,0,4,7.5
ATT006648,EMP0266,2024-06-01,20,20,0,3,14,0.2
ATT006649,EMP0266,2024-07-01,23,19,4,2,8,6.6
ATT006650,EMP0266,2024-08-01,22,19,3,0,10,11.0
ATT006651,EMP0266,2024-09-01,21,18,3,0,5,0.1
ATT006652,EMP0266,2024-10-01,23,19,4,1,7,4.1
ATT006653,EMP0266,2024-11-01,21,19,2,0,3,8.0
ATT006654,EMP0266,2024-12-01,22,19,3,1,6,2.5
ATT006655,EMP0266,2025-01-01,23,21,2,1,8,7.6
ATT006656,EMP0266,2025-02-01,20,18,2,1,9,5.5
ATT006657,EMP0266,2025-03-01,21,19,2,0,11,9.3
ATT006658,EMP0266,2025-04-01,22,19,3,0,8,6.7
ATT006659,EMP0266,2025-05-01,22,22,0,1,1,0.0
ATT006660,EMP0266,2025-06-01,21,19,2,2,9,1.7
ATT006661,EMP0266,2025-07-01,23,22,1,1,9,4.1
ATT006662,EMP0266,2025-08-01,21,18,3,0,2,0.0
ATT006663,EMP0266,2025-09-01,22,22,0,0,9,4.9
ATT006664,EMP0266,2025-10-01,23,19,4,0,9,2.1
ATT006665,EMP0266,2025-11-01,20,19,1,1,11,16.5
ATT006666,EMP0266,2025-12-01,23,22,1,0,8,11.1
ATT006667,EMP0266,2026-01-01,22,22,0,0,18,9.8
ATT006668,EMP0266,2026-02-01,20,18,2,0,14,2.9
ATT006669,EMP0266,2026-03-01,22,19,3,0,7,9.4
ATT006670,EMP0266,2026-04-01,22,22,0,1,9,10.1
ATT006671,EMP0266,2026-05-01,21,18,3,0,2,0.0
ATT006672,EMP0266,2026-06-01,22,19,3,2,7,5.9
ATT006673,EMP0267,2024-01-01,23,20,3,1,7,0.0
ATT006674,EMP0267,2024-02-01,21,19,2,2,8,9.2
ATT006675,EMP0267,2024-03-01,21,18,3,1,7,5.9
ATT006676,EMP0267,2024-04-01,22,14,8,1,0,0.5
ATT006677,EMP0267,2024-05-01,23,18,5,1,7,13.5
ATT006678,EMP0267,2024-06-01,20,17,3,2,10,5.9
ATT006679,EMP0267,2024-07-01,23,18,5,1,3,2.6
ATT006680,EMP0267,2024-08-01,22,17,5,1,6,1.2
ATT006681,EMP0267,2024-09-01,21,19,2,2,9,0.0
ATT006682,EMP0267,2024-10-01,23,17,6,1,7,3.2
ATT006683,EMP0267,2024-11-01,21,20,1,1,5,0.0
ATT006684,EMP0267,2024-12-01,22,19,3,0,9,4.2
ATT006685,EMP0267,2025-01-01,23,19,4,4,4,3.3
ATT006686,EMP0267,2025-02-01,20,17,3,1,10,5.2
ATT006687,EMP0267,2025-03-01,21,19,2,0,5,6.4
ATT006688,EMP0267,2025-04-01,22,20,2,1,12,0.0
ATT006689,EMP0267,2025-05-01,22,20,2,2,8,10.7
ATT006690,EMP0267,2025-06-01,21,20,1,0,7,8.0
ATT006691,EMP0267,2025-07-01,23,22,1,2,4,0.0
ATT006692,EMP0267,2025-08-01,21,17,4,0,8,10.7
ATT006693,EMP0267,2025-09-01,22,20,2,0,11,0.8
ATT006694,EMP0267,2025-10-01,23,19,4,0,7,0.3
ATT006695,EMP0267,2025-11-01,20,17,3,0,3,8.9
ATT006696,EMP0267,2025-12-01,23,19,4,1,10,5.3
ATT006697,EMP0267,2026-01-01,22,17,5,0,11,15.6
ATT006698,EMP0267,2026-02-01,20,20,0,0,8,6.6
ATT006699,EMP0267,2026-03-01,22,20,2,1,5,9.5
ATT006700,EMP0267,2026-04-01,22,19,3,0,15,4.0
ATT006701,EMP0267,2026-05-01,21,21,0,1,4,9.6
ATT006702,EMP0267,2026-06-01,22,20,2,2,6,4.5
ATT006703,EMP0268,2024-10-01,23,21,2,0,2,1.3
ATT006704,EMP0268,2024-11-01,21,19,2,0,2,6.4
ATT006705,EMP0268,2024-12-01,22,20,2,1,0,0.0
ATT006706,EMP0268,2025-01-01,23,23,0,0,1,6.6
ATT006707,EMP0268,2025-02-01,20,19,1,1,2,7.6
ATT006708,EMP0268,2025-03-01,21,18,3,1,3,5.2
ATT006709,EMP0268,2025-04-01,22,20,2,1,8,10.6
ATT006710,EMP0268,2025-05-01,22,22,0,1,1,7.9
ATT006711,EMP0268,2025-06-01,21,19,2,0,1,2.4
ATT006712,EMP0268,2025-07-01,23,23,0,1,2,5.2
ATT006713,EMP0268,2025-08-01,21,17,4,1,1,11.1
ATT006714,EMP0268,2025-09-01,22,19,3,0,3,2.2
ATT006715,EMP0268,2025-10-01,23,20,3,0,0,7.7
ATT006716,EMP0268,2025-11-01,20,17,3,2,3,8.1
ATT006717,EMP0268,2025-12-01,23,22,1,0,2,5.3
ATT006718,EMP0268,2026-01-01,22,21,1,0,1,5.5
ATT006719,EMP0268,2026-02-01,20,19,1,0,0,3.7
ATT006720,EMP0268,2026-03-01,22,22,0,2,1,8.4
ATT006721,EMP0268,2026-04-01,22,19,3,0,4,1.1
ATT006722,EMP0268,2026-05-01,21,21,0,0,1,6.2
ATT006723,EMP0268,2026-06-01,22,20,2,2,2,12.1
ATT006724,EMP0269,2024-01-01,23,20,3,0,17,0.0
ATT006725,EMP0269,2024-02-01,21,14,7,2,12,1.4
ATT006726,EMP0269,2024-03-01,21,19,2,3,15,0.0
ATT006727,EMP0269,2024-04-01,22,20,2,3,18,1.2
ATT006728,EMP0269,2024-05-01,23,18,5,1,14,5.9
ATT006729,EMP0269,2024-06-01,20,15,5,1,13,0.0
ATT006730,EMP0269,2024-07-01,23,19,4,3,15,4.0
ATT006731,EMP0269,2024-08-01,22,14,8,3,13,6.2
ATT006732,EMP0269,2024-09-01,21,16,5,3,12,1.9
ATT006733,EMP0269,2024-10-01,23,21,2,2,18,6.0
ATT006734,EMP0269,2024-11-01,21,16,5,1,14,1.8
ATT006735,EMP0269,2024-12-01,22,20,2,1,16,7.0
ATT006736,EMP0269,2025-01-01,23,19,4,3,14,0.9
ATT006737,EMP0269,2025-02-01,20,17,3,2,13,7.4
ATT006738,EMP0269,2025-03-01,21,18,3,2,15,0.0
ATT006739,EMP0269,2025-04-01,22,18,4,0,15,0.0
ATT006740,EMP0269,2025-05-01,22,19,3,2,15,0.0
ATT006741,EMP0269,2025-06-01,21,16,5,4,12,4.8
ATT006742,EMP0269,2025-07-01,23,21,2,2,16,6.6
ATT006743,EMP0269,2025-08-01,21,18,3,1,15,3.1
ATT006744,EMP0269,2025-09-01,22,13,9,1,13,0.3
ATT006745,EMP0269,2025-10-01,23,16,7,1,16,3.0
ATT006746,EMP0269,2025-11-01,20,13,7,1,13,1.1
ATT006747,EMP0269,2025-12-01,23,15,8,2,15,4.3
ATT006748,EMP0269,2026-01-01,22,21,1,1,15,0.0
ATT006749,EMP0269,2026-02-01,20,14,6,1,12,2.9
ATT006750,EMP0269,2026-03-01,22,18,4,2,13,3.1
ATT006751,EMP0269,2026-04-01,22,17,5,5,15,0.0
ATT006752,EMP0269,2026-05-01,21,14,7,3,10,0.6
ATT006753,EMP0269,2026-06-01,22,20,2,2,16,8.5
ATT006754,EMP0270,2024-01-01,23,19,4,0,7,0.0
ATT006755,EMP0270,2024-02-01,21,18,3,0,9,9.8
ATT006756,EMP0270,2024-03-01,21,21,0,0,9,2.5
ATT006757,EMP0271,2024-01-01,23,23,0,1,13,0.0
ATT006758,EMP0271,2024-02-01,21,19,2,0,11,7.4
ATT006759,EMP0271,2024-03-01,21,19,2,0,7,7.2
ATT006760,EMP0271,2024-04-01,22,20,2,1,12,0.0
ATT006761,EMP0271,2024-05-01,23,21,2,2,11,4.6
ATT006762,EMP0271,2024-06-01,20,20,0,1,15,10.6
ATT006763,EMP0271,2024-07-01,23,22,1,1,10,6.6
ATT006764,EMP0271,2024-08-01,22,18,4,0,10,7.3
ATT006765,EMP0271,2024-09-01,21,20,1,1,5,5.9
ATT006766,EMP0271,2024-10-01,23,21,2,0,12,6.0
ATT006767,EMP0271,2024-11-01,21,20,1,0,11,9.6
ATT006768,EMP0271,2024-12-01,22,21,1,1,6,0.0
ATT006769,EMP0271,2025-01-01,23,22,1,1,17,3.5
ATT006770,EMP0271,2025-02-01,20,18,2,1,3,6.6
ATT006771,EMP0271,2025-03-01,21,20,1,1,8,0.0
ATT006772,EMP0271,2025-04-01,22,22,0,0,11,0.7
ATT006773,EMP0271,2025-05-01,22,19,3,0,14,2.5
ATT006774,EMP0271,2025-06-01,21,19,2,0,5,0.0
ATT006775,EMP0271,2025-07-01,23,22,1,0,5,6.5
ATT006776,EMP0271,2025-08-01,21,20,1,2,11,3.7
ATT006777,EMP0271,2025-09-01,22,20,2,1,12,0.0
ATT006778,EMP0271,2025-10-01,23,22,1,0,12,8.1
ATT006779,EMP0271,2025-11-01,20,20,0,1,10,0.0
ATT006780,EMP0271,2025-12-01,23,23,0,2,10,1.8
ATT006781,EMP0271,2026-01-01,22,21,1,0,13,6.4
ATT006782,EMP0271,2026-02-01,20,18,2,2,6,0.6
ATT006783,EMP0271,2026-03-01,22,21,1,0,10,2.6
ATT006784,EMP0271,2026-04-01,22,21,1,0,12,0.0
ATT006785,EMP0271,2026-05-01,21,21,0,1,6,3.2
ATT006786,EMP0271,2026-06-01,22,20,2,0,5,5.9
ATT006787,EMP0272,2024-01-01,23,17,6,4,0,0.0
ATT006788,EMP0272,2024-02-01,21,14,7,1,1,4.2
ATT006789,EMP0272,2024-03-01,21,19,2,2,3,0.0
ATT006790,EMP0272,2024-04-01,22,19,3,1,2,5.8
ATT006791,EMP0272,2024-05-01,23,20,3,2,1,6.7
ATT006792,EMP0272,2024-06-01,20,18,2,1,0,0.0
ATT006793,EMP0272,2024-07-01,23,19,4,2,3,0.6
ATT006794,EMP0272,2024-08-01,22,16,6,3,0,10.8
ATT006795,EMP0272,2024-09-01,21,19,2,0,1,4.5
ATT006796,EMP0272,2024-10-01,23,16,7,3,0,3.7
ATT006797,EMP0272,2024-11-01,21,16,5,1,1,10.1
ATT006798,EMP0272,2024-12-01,22,19,3,1,5,2.4
ATT006799,EMP0272,2025-01-01,23,17,6,5,1,10.5
ATT006800,EMP0272,2025-02-01,20,15,5,4,2,2.7
ATT006801,EMP0272,2025-03-01,21,16,5,0,4,7.1
ATT006802,EMP0272,2025-04-01,22,18,4,2,3,3.2
ATT006803,EMP0272,2025-05-01,22,17,5,3,3,0.4
ATT006804,EMP0272,2025-06-01,21,20,1,2,2,0.4
ATT006805,EMP0272,2025-07-01,23,22,1,1,0,5.5
ATT006806,EMP0272,2025-08-01,21,15,6,3,3,3.9
ATT006807,EMP0272,2025-09-01,22,17,5,4,1,10.5
ATT006808,EMP0272,2025-10-01,23,16,7,2,0,1.1
ATT006809,EMP0272,2025-11-01,20,15,5,1,0,3.3
ATT006810,EMP0272,2025-12-01,23,19,4,1,1,9.6
ATT006811,EMP0272,2026-01-01,22,18,4,0,3,0.0
ATT006812,EMP0272,2026-02-01,20,14,6,0,1,6.4
ATT006813,EMP0272,2026-03-01,22,19,3,1,0,0.0
ATT006814,EMP0272,2026-04-01,22,17,5,1,4,0.0
ATT006815,EMP0272,2026-05-01,21,17,4,1,2,3.9
ATT006816,EMP0272,2026-06-01,22,17,5,2,3,10.4
ATT006817,EMP0273,2024-01-01,23,19,4,0,2,6.6
ATT006818,EMP0273,2024-02-01,21,20,1,0,5,0.3
ATT006819,EMP0273,2024-03-01,21,20,1,1,3,4.9
ATT006820,EMP0273,2024-04-01,22,16,6,2,0,3.7
ATT006821,EMP0273,2024-05-01,23,20,3,0,1,0.0
ATT006822,EMP0273,2024-06-01,20,18,2,0,3,0.0
ATT006823,EMP0273,2024-07-01,23,20,3,1,0,5.5
ATT006824,EMP0273,2024-08-01,22,18,4,0,5,7.0
ATT006825,EMP0273,2024-09-01,21,19,2,2,0,0.5
ATT006826,EMP0273,2024-10-01,23,21,2,0,3,6.5
ATT006827,EMP0273,2024-11-01,21,15,6,0,0,0.0
ATT006828,EMP0273,2024-12-01,22,17,5,1,2,10.9
ATT006829,EMP0273,2025-01-01,23,20,3,0,4,0.0
ATT006830,EMP0273,2025-02-01,20,19,1,2,0,0.0
ATT006831,EMP0273,2025-03-01,21,20,1,1,0,4.3
ATT006832,EMP0273,2025-04-01,22,19,3,1,2,0.0
ATT006833,EMP0273,2025-05-01,22,16,6,4,0,8.0
ATT006834,EMP0273,2025-06-01,21,20,1,0,2,1.4
ATT006835,EMP0273,2025-07-01,23,23,0,3,0,1.9
ATT006836,EMP0273,2025-08-01,21,17,4,1,4,4.0
ATT006837,EMP0273,2025-09-01,22,19,3,2,3,2.6
ATT006838,EMP0273,2025-10-01,23,17,6,2,3,1.6
ATT006839,EMP0273,2025-11-01,20,18,2,1,3,0.0
ATT006840,EMP0273,2025-12-01,23,20,3,1,0,12.3
ATT006841,EMP0273,2026-01-01,22,20,2,0,3,6.1
ATT006842,EMP0273,2026-02-01,20,18,2,0,2,9.7
ATT006843,EMP0273,2026-03-01,22,20,2,2,3,8.8
ATT006844,EMP0273,2026-04-01,22,18,4,0,3,4.3
ATT006845,EMP0273,2026-05-01,21,19,2,0,0,10.5
ATT006846,EMP0273,2026-06-01,22,18,4,2,2,5.3
ATT006847,EMP0274,2024-01-01,23,17,6,5,8,6.4
ATT006848,EMP0274,2024-02-01,21,14,7,4,3,3.8
ATT006849,EMP0274,2024-03-01,21,15,6,2,7,8.7
ATT006850,EMP0274,2024-04-01,22,18,4,2,2,0.0
ATT006851,EMP0274,2024-05-01,23,21,2,0,4,1.8
ATT006852,EMP0274,2024-06-01,20,15,5,1,4,5.5
ATT006853,EMP0274,2024-07-01,23,20,3,1,10,0.0
ATT006854,EMP0274,2024-08-01,22,18,4,1,5,8.7
ATT006855,EMP0274,2024-09-01,21,17,4,1,9,5.3
