payroll_key,payroll_id,employee_key,pay_period_key,annual_salary,monthly_salary,bonus_amount,pay_grade,salary_band,salary_band_sort_order,currency
8276,PAY008276,327,20250901,52000,4333.33,0.0,G4,50K-65K,4,GBP
8277,PAY008277,327,20251001,52000,4333.33,0.0,G4,50K-65K,4,GBP
8278,PAY008278,327,20251101,52000,4333.33,0.0,G4,50K-65K,4,GBP
8279,PAY008279,327,20251201,52000,4333.33,0.0,G4,50K-65K,4,GBP
8280,PAY008280,327,20260101,52000,4333.33,0.0,G4,50K-65K,4,GBP
8281,PAY008281,327,20260201,52000,4333.33,0.0,G4,50K-65K,4,GBP
8282,PAY008282,327,20260301,52000,4333.33,0.0,G4,50K-65K,4,GBP
8283,PAY008283,327,20260401,52000,4333.33,0.0,G4,50K-65K,4,GBP
8284,PAY008284,327,20260501,52000,4333.33,0.0,G4,50K-65K,4,GBP
8285,PAY008285,327,20260601,52000,4333.33,0.0,G4,50K-65K,4,GBP
8286,PAY008286,328,20240701,76500,6375.0,0.0,G6,65K-80K,5,GBP
8287,PAY008287,328,20240801,76500,6375.0,3058.84,G6,65K-80K,5,GBP
8288,PAY008288,328,20240901,76500,6375.0,0.0,G6,65K-80K,5,GBP
8289,PAY008289,328,20241001,76500,6375.0,0.0,G6,65K-80K,5,GBP
8290,PAY008290,328,20241101,76500,6375.0,0.0,G6,65K-80K,5,GBP
8291,PAY008291,328,20241201,76500,6375.0,1936.35,G6,65K-80K,5,GBP
8292,PAY008292,328,20250101,76500,6375.0,0.0,G6,65K-80K,5,GBP
8293,PAY008293,328,20250201,76500,6375.0,0.0,G6,65K-80K,5,GBP
8294,PAY008294,328,20250301,76500,6375.0,0.0,G6,65K-80K,5,GBP
8295,PAY008295,328,20250401,76500,6375.0,0.0,G6,65K-80K,5,GBP
8296,PAY008296,328,20250501,76500,6375.0,0.0,G6,65K-80K,5,GBP
8297,PAY008297,328,20250601,76500,6375.0,0.0,G6,65K-80K,5,GBP
8298,PAY008298,328,20250701,76500,6375.0,0.0,G6,65K-80K,5,GBP
8299,PAY008299,328,20250801,76500,6375.0,0.0,G6,65K-80K,5,GBP
8300,PAY008300,328,20250901,76500,6375.0,0.0,G6,65K-80K,5,GBP
8301,PAY008301,328,20251001,76500,6375.0,0.0,G6,65K-80K,5,GBP
8302,PAY008302,328,20251101,76500,6375.0,0.0,G6,65K-80K,5,GBP
8303,PAY008303,328,20251201,76500,6375.0,0.0,G6,65K-80K,5,GBP
8304,PAY008304,328,20260101,76500,6375.0,0.0,G6,65K-80K,5,GBP
8305,PAY008305,328,20260201,76500,6375.0,0.0,G6,65K-80K,5,GBP
8306,PAY008306,328,20260301,76500,6375.0,0.0,G6,65K-80K,5,GBP
8307,PAY008307,328,20260401,76500,6375.0,0.0,G6,65K-80K,5,GBP
8308,PAY008308,329,20240101,78000,6500.0,891.24,G6,65K-80K,5,GBP
8309,PAY008309,329,20240201,78000,6500.0,0.0,G6,65K-80K,5,GBP
8310,PAY008310,329,20240301,78000,6500.0,0.0,G6,65K-80K,5,GBP
8311,PAY008311,329,20240401,78000,6500.0,0.0,G6,65K-80K,5,GBP
8312,PAY008312,329,20240501,78000,6500.0,0.0,G6,65K-80K,5,GBP
8313,PAY008313,329,20240601,78000,6500.0,1794.11,G6,65K-80K,5,GBP
8314,PAY008314,329,20240701,78000,6500.0,0.0,G6,65K-80K,5,GBP
8315,PAY008315,329,20240801,78000,6500.0,0.0,G6,65K-80K,5,GBP
8316,PAY008316,329,20240901,78000,6500.0,0.0,G6,65K-80K,5,GBP
8317,PAY008317,329,20241001,78000,6500.0,546.7,G6,65K-80K,5,GBP
8318,PAY008318,329,20241101,78000,6500.0,0.0,G6,65K-80K,5,GBP
8319,PAY008319,329,20241201,78000,6500.0,0.0,G6,65K-80K,5,GBP
8320,PAY008320,329,20250101,78000,6500.0,0.0,G6,65K-80K,5,GBP
8321,PAY008321,329,20250201,78000,6500.0,0.0,G6,65K-80K,5,GBP
8322,PAY008322,329,20250301,78000,6500.0,0.0,G6,65K-80K,5,GBP
8323,PAY008323,329,20250401,78000,6500.0,0.0,G6,65K-80K,5,GBP
8324,PAY008324,329,20250501,78000,6500.0,623.34,G6,65K-80K,5,GBP
8325,PAY008325,329,20250601,78000,6500.0,2787.49,G6,65K-80K,5,GBP
8326,PAY008326,329,20250701,78000,6500.0,0.0,G6,65K-80K,5,GBP
8327,PAY008327,329,20250801,78000,6500.0,0.0,G6,65K-80K,5,GBP
8328,PAY008328,329,20250901,78000,6500.0,0.0,G6,65K-80K,5,GBP
8329,PAY008329,329,20251001,78000,6500.0,2659.51,G6,65K-80K,5,GBP
8330,PAY008330,329,20251101,78000,6500.0,0.0,G6,65K-80K,5,GBP
8331,PAY008331,329,20251201,78000,6500.0,0.0,G6,65K-80K,5,GBP
8332,PAY008332,329,20260101,78000,6500.0,0.0,G6,65K-80K,5,GBP
8333,PAY008333,329,20260201,78000,6500.0,0.0,G6,65K-80K,5,GBP
8334,PAY008334,329,20260301,78000,6500.0,0.0,G6,65K-80K,5,GBP
8335,PAY008335,329,20260401,78000,6500.0,0.0,G6,65K-80K,5,GBP
8336,PAY008336,329,20260501,78000,6500.0,1833.94,G6,65K-80K,5,GBP
8337,PAY008337,329,20260601,78000,6500.0,0.0,G6,65K-80K,5,GBP
8338,PAY008338,330,20240101,69000,5750.0,1800.59,G6,65K-80K,5,GBP
8339,PAY008339,330,20240201,69000,5750.0,0.0,G6,65K-80K,5,GBP
8340,PAY008340,330,20240301,69000,5750.0,0.0,G6,65K-80K,5,GBP
8341,PAY008341,330,20240401,69000,5750.0,0.0,G6,65K-80K,5,GBP
8342,PAY008342,330,20240501,69000,5750.0,0.0,G6,65K-80K,5,GBP
8343,PAY008343,330,20240601,69000,5750.0,0.0,G6,65K-80K,5,GBP
8344,PAY008344,330,20240701,69000,5750.0,0.0,G6,65K-80K,5,GBP
8345,PAY008345,330,20240801,69000,5750.0,0.0,G6,65K-80K,5,GBP
8346,PAY008346,330,20240901,69000,5750.0,1741.78,G6,65K-80K,5,GBP
8347,PAY008347,330,20241001,69000,5750.0,0.0,G6,65K-80K,5,GBP
8348,PAY008348,330,20241101,69000,5750.0,0.0,G6,65K-80K,5,GBP
8349,PAY008349,330,20241201,69000,5750.0,0.0,G6,65K-80K,5,GBP
8350,PAY008350,330,20250101,69000,5750.0,0.0,G6,65K-80K,5,GBP
8351,PAY008351,330,20250201,69000,5750.0,0.0,G6,65K-80K,5,GBP
8352,PAY008352,330,20250301,69000,5750.0,0.0,G6,65K-80K,5,GBP
8353,PAY008353,330,20250401,69000,5750.0,0.0,G6,65K-80K,5,GBP
8354,PAY008354,330,20250501,69000,5750.0,0.0,G6,65K-80K,5,GBP
8355,PAY008355,330,20250601,69000,5750.0,0.0,G6,65K-80K,5,GBP
8356,PAY008356,330,20250701,69000,5750.0,0.0,G6,65K-80K,5,GBP
8357,PAY008357,330,20250801,69000,5750.0,0.0,G6,65K-80K,5,GBP
8358,PAY008358,330,20250901,69000,5750.0,0.0,G6,65K-80K,5,GBP
8359,PAY008359,330,20251001,69000,5750.0,0.0,G6,65K-80K,5,GBP
8360,PAY008360,330,20251101,69000,5750.0,0.0,G6,65K-80K,5,GBP
8361,PAY008361,330,20251201,69000,5750.0,0.0,G6,65K-80K,5,GBP
8362,PAY008362,330,20260101,69000,5750.0,1291.63,G6,65K-80K,5,GBP
8363,PAY008363,330,20260201,69000,5750.0,0.0,G6,65K-80K,5,GBP
8364,PAY008364,330,20260301,69000,5750.0,0.0,G6,65K-80K,5,GBP
8365,PAY008365,330,20260401,69000,5750.0,535.38,G6,65K-80K,5,GBP
8366,PAY008366,330,20260501,69000,5750.0,0.0,G6,65K-80K,5,GBP
8367,PAY008367,330,20260601,69000,5750.0,0.0,G6,65K-80K,5,GBP
8368,PAY008368,331,20240101,51500,4291.67,0.0,G5,50K-65K,4,GBP
8369,PAY008369,331,20240201,51500,4291.67,0.0,G5,50K-65K,4,GBP
8370,PAY008370,331,20240301,51500,4291.67,0.0,G5,50K-65K,4,GBP
8371,PAY008371,331,20240401,51500,4291.67,3402.75,G5,50K-65K,4,GBP
8372,PAY008372,331,20240501,51500,4291.67,0.0,G5,50K-65K,4,GBP
8373,PAY008373,331,20240601,51500,4291.67,0.0,G5,50K-65K,4,GBP
8374,PAY008374,331,20240701,51500,4291.67,0.0,G5,50K-65K,4,GBP
8375,PAY008375,331,20240801,51500,4291.67,0.0,G5,50K-65K,4,GBP
8376,PAY008376,331,20240901,51500,4291.67,1864.93,G5,50K-65K,4,GBP
8377,PAY008377,331,20241001,51500,4291.67,0.0,G5,50K-65K,4,GBP
8378,PAY008378,331,20241101,51500,4291.67,0.0,G5,50K-65K,4,GBP
8379,PAY008379,331,20241201,51500,4291.67,0.0,G5,50K-65K,4,GBP
8380,PAY008380,331,20250101,51500,4291.67,0.0,G5,50K-65K,4,GBP
8381,PAY008381,331,20250201,51500,4291.67,0.0,G5,50K-65K,4,GBP
8382,PAY008382,331,20250301,51500,4291.67,0.0,G5,50K-65K,4,GBP
8383,PAY008383,331,20250401,51500,4291.67,0.0,G5,50K-65K,4,GBP
8384,PAY008384,331,20250501,51500,4291.67,0.0,G5,50K-65K,4,GBP
8385,PAY008385,331,20250601,51500,4291.67,0.0,G5,50K-65K,4,GBP
8386,PAY008386,331,20250701,51500,4291.67,0.0,G5,50K-65K,4,GBP
8387,PAY008387,331,20250801,51500,4291.67,0.0,G5,50K-65K,4,GBP
8388,PAY008388,331,20250901,51500,4291.67,0.0,G5,50K-65K,4,GBP
8389,PAY008389,331,20251001,51500,4291.67,0.0,G5,50K-65K,4,GBP
8390,PAY008390,331,20251101,51500,4291.67,0.0,G5,50K-65K,4,GBP
8391,PAY008391,331,20251201,51500,4291.67,0.0,G5,50K-65K,4,GBP
8392,PAY008392,331,20260101,51500,4291.67,0.0,G5,50K-65K,4,GBP
8393,PAY008393,331,20260201,51500,4291.67,0.0,G5,50K-65K,4,GBP
8394,PAY008394,331,20260301,51500,4291.67,0.0,G5,50K-65K,4,GBP
8395,PAY008395,331,20260401,51500,4291.67,0.0,G5,50K-65K,4,GBP
8396,PAY008396,331,20260501,51500,4291.67,0.0,G5,50K-65K,4,GBP
8397,PAY008397,331,20260601,51500,4291.67,0.0,G5,50K-65K,4,GBP
8398,PAY008398,332,20240101,57000,4750.0,0.0,G5,50K-65K,4,GBP
8399,PAY008399,332,20240201,57000,4750.0,0.0,G5,50K-65K,4,GBP
8400,PAY008400,332,20240301,57000,4750.0,0.0,G5,50K-65K,4,GBP
8401,PAY008401,332,20240401,57000,4750.0,0.0,G5,50K-65K,4,GBP
8402,PAY008402,332,20240501,57000,4750.0,0.0,G5,50K-65K,4,GBP
8403,PAY008403,332,20240601,57000,4750.0,0.0,G5,50K-65K,4,GBP
8404,PAY008404,332,20240701,57000,4750.0,0.0,G5,50K-65K,4,GBP
8405,PAY008405,332,20240801,57000,4750.0,0.0,G5,50K-65K,4,GBP
8406,PAY008406,332,20240901,57000,4750.0,0.0,G5,50K-65K,4,GBP
8407,PAY008407,332,20241001,57000,4750.0,0.0,G5,50K-65K,4,GBP
8408,PAY008408,332,20241101,57000,4750.0,0.0,G5,50K-65K,4,GBP
8409,PAY008409,332,20241201,57000,4750.0,0.0,G5,50K-65K,4,GBP
8410,PAY008410,332,20250101,57000,4750.0,3011.92,G5,50K-65K,4,GBP
8411,PAY008411,332,20250201,57000,4750.0,0.0,G5,50K-65K,4,GBP
8412,PAY008412,332,20250301,57000,4750.0,0.0,G5,50K-65K,4,GBP
8413,PAY008413,333,20240101,139000,11583.33,0.0,G7,100K+,7,GBP
8414,PAY008414,333,20240201,139000,11583.33,0.0,G7,100K+,7,GBP
8415,PAY008415,333,20240301,139000,11583.33,0.0,G7,100K+,7,GBP
8416,PAY008416,333,20240401,139000,11583.33,0.0,G7,100K+,7,GBP
8417,PAY008417,333,20240501,139000,11583.33,3070.99,G7,100K+,7,GBP
8418,PAY008418,333,20240601,139000,11583.33,0.0,G7,100K+,7,GBP
8419,PAY008419,333,20240701,139000,11583.33,602.58,G7,100K+,7,GBP
8420,PAY008420,333,20240801,139000,11583.33,3332.82,G7,100K+,7,GBP
8421,PAY008421,333,20240901,139000,11583.33,0.0,G7,100K+,7,GBP
8422,PAY008422,333,20241001,139000,11583.33,0.0,G7,100K+,7,GBP
8423,PAY008423,333,20241101,139000,11583.33,2827.81,G7,100K+,7,GBP
8424,PAY008424,333,20241201,139000,11583.33,0.0,G7,100K+,7,GBP
8425,PAY008425,333,20250101,139000,11583.33,0.0,G7,100K+,7,GBP
8426,PAY008426,333,20250201,139000,11583.33,0.0,G7,100K+,7,GBP
8427,PAY008427,333,20250301,139000,11583.33,0.0,G7,100K+,7,GBP
8428,PAY008428,333,20250401,139000,11583.33,0.0,G7,100K+,7,GBP
8429,PAY008429,333,20250501,139000,11583.33,0.0,G7,100K+,7,GBP
8430,PAY008430,333,20250601,139000,11583.33,0.0,G7,100K+,7,GBP
8431,PAY008431,333,20250701,139000,11583.33,0.0,G7,100K+,7,GBP
8432,PAY008432,333,20250801,139000,11583.33,0.0,G7,100K+,7,GBP
8433,PAY008433,333,20250901,139000,11583.33,2386.61,G7,100K+,7,GBP
8434,PAY008434,333,20251001,139000,11583.33,0.0,G7,100K+,7,GBP
8435,PAY008435,333,20251101,139000,11583.33,0.0,G7,100K+,7,GBP
8436,PAY008436,333,20251201,139000,11583.33,0.0,G7,100K+,7,GBP
8437,PAY008437,333,20260101,139000,11583.33,0.0,G7,100K+,7,GBP
8438,PAY008438,333,20260201,139000,11583.33,0.0,G7,100K+,7,GBP
8439,PAY008439,333,20260301,139000,11583.33,0.0,G7,100K+,7,GBP
8440,PAY008440,333,20260401,139000,11583.33,0.0,G7,100K+,7,GBP
8441,PAY008441,333,20260501,139000,11583.33,0.0,G7,100K+,7,GBP
8442,PAY008442,333,20260601,139000,11583.33,2758.75,G7,100K+,7,GBP
8443,PAY008443,334,20240101,36000,3000.0,0.0,G3,30K-40K,2,GBP
8444,PAY008444,334,20240201,36000,3000.0,0.0,G3,30K-40K,2,GBP
8445,PAY008445,334,20240301,36000,3000.0,0.0,G3,30K-40K,2,GBP
8446,PAY008446,334,20240401,36000,3000.0,0.0,G3,30K-40K,2,GBP
8447,PAY008447,334,20240501,36000,3000.0,0.0,G3,30K-40K,2,GBP
8448,PAY008448,334,20240601,36000,3000.0,0.0,G3,30K-40K,2,GBP
8449,PAY008449,334,20240701,36000,3000.0,0.0,G3,30K-40K,2,GBP
8450,PAY008450,334,20240801,36000,3000.0,0.0,G3,30K-40K,2,GBP
8451,PAY008451,334,20240901,36000,3000.0,0.0,G3,30K-40K,2,GBP
8452,PAY008452,334,20241001,36000,3000.0,0.0,G3,30K-40K,2,GBP
8453,PAY008453,334,20241101,36000,3000.0,251.81,G3,30K-40K,2,GBP
8454,PAY008454,334,20241201,36000,3000.0,0.0,G3,30K-40K,2,GBP
8455,PAY008455,334,20250101,36000,3000.0,0.0,G3,30K-40K,2,GBP
8456,PAY008456,334,20250201,36000,3000.0,0.0,G3,30K-40K,2,GBP
8457,PAY008457,334,20250301,36000,3000.0,0.0,G3,30K-40K,2,GBP
8458,PAY008458,334,20250401,36000,3000.0,0.0,G3,30K-40K,2,GBP
8459,PAY008459,334,20250501,36000,3000.0,0.0,G3,30K-40K,2,GBP
8460,PAY008460,334,20250601,36000,3000.0,0.0,G3,30K-40K,2,GBP
8461,PAY008461,334,20250701,36000,3000.0,0.0,G3,30K-40K,2,GBP
8462,PAY008462,334,20250801,36000,3000.0,0.0,G3,30K-40K,2,GBP
8463,PAY008463,334,20250901,36000,3000.0,0.0,G3,30K-40K,2,GBP
8464,PAY008464,334,20251001,36000,3000.0,0.0,G3,30K-40K,2,GBP
8465,PAY008465,334,20251101,36000,3000.0,0.0,G3,30K-40K,2,GBP
8466,PAY008466,334,20251201,36000,3000.0,0.0,G3,30K-40K,2,GBP
8467,PAY008467,334,20260101,36000,3000.0,0.0,G3,30K-40K,2,GBP
8468,PAY008468,334,20260201,36000,3000.0,0.0,G3,30K-40K,2,GBP
8469,PAY008469,334,20260301,36000,3000.0,0.0,G3,30K-40K,2,GBP
8470,PAY008470,334,20260401,36000,3000.0,0.0,G3,30K-40K,2,GBP
8471,PAY008471,334,20260501,36000,3000.0,0.0,G3,30K-40K,2,GBP
8472,PAY008472,334,20260601,36000,3000.0,0.0,G3,30K-40K,2,GBP
8473,PAY008473,335,20240101,23500,1958.33,0.0,G3,Under 30K,1,GBP
8474,PAY008474,335,20240201,23500,1958.33,0.0,G3,Under 30K,1,GBP
8475,PAY008475,335,20240301,23500,1958.33,0.0,G3,Under 30K,1,GBP
8476,PAY008476,335,20240401,23500,1958.33,0.0,G3,Under 30K,1,GBP
8477,PAY008477,335,20240501,23500,1958.33,0.0,G3,Under 30K,1,GBP
8478,PAY008478,335,20240601,23500,1958.33,0.0,G3,Under 30K,1,GBP
8479,PAY008479,335,20240701,23500,1958.33,0.0,G3,Under 30K,1,GBP
8480,PAY008480,335,20240801,23500,1958.33,0.0,G3,Under 30K,1,GBP
8481,PAY008481,335,20240901,23500,1958.33,0.0,G3,Under 30K,1,GBP
8482,PAY008482,335,20241001,23500,1958.33,0.0,G3,Under 30K,1,GBP
8483,PAY008483,335,20241101,23500,1958.33,0.0,G3,Under 30K,1,GBP
8484,PAY008484,335,20241201,23500,1958.33,0.0,G3,Under 30K,1,GBP
8485,PAY008485,335,20250101,23500,1958.33,0.0,G3,Under 30K,1,GBP
8486,PAY008486,335,20250201,23500,1958.33,0.0,G3,Under 30K,1,GBP
8487,PAY008487,335,20250301,23500,1958.33,0.0,G3,Under 30K,1,GBP
8488,PAY008488,335,20250401,23500,1958.33,2776.69,G3,Under 30K,1,GBP
8489,PAY008489,335,20250501,23500,1958.33,0.0,G3,Under 30K,1,GBP
8490,PAY008490,335,20250601,23500,1958.33,0.0,G3,Under 30K,1,GBP
8491,PAY008491,335,20250701,23500,1958.33,0.0,G3,Under 30K,1,GBP
8492,PAY008492,335,20250801,23500,1958.33,0.0,G3,Under 30K,1,GBP
8493,PAY008493,335,20250901,23500,1958.33,0.0,G3,Under 30K,1,GBP
8494,PAY008494,335,20251001,23500,1958.33,0.0,G3,Under 30K,1,GBP
8495,PAY008495,335,20251101,23500,1958.33,0.0,G3,Under 30K,1,GBP
8496,PAY008496,335,20251201,23500,1958.33,2047.89,G3,Under 30K,1,GBP
8497,PAY008497,335,20260101,23500,1958.33,0.0,G3,Under 30K,1,GBP
8498,PAY008498,335,20260201,23500,1958.33,0.0,G3,Under 30K,1,GBP
8499,PAY008499,335,20260301,23500,1958.33,0.0,G3,Under 30K,1,GBP
8500,PAY008500,335,20260401,23500,1958.33,0.0,G3,Under 30K,1,GBP
8501,PAY008501,335,20260501,23500,1958.33,276.01,G3,Under 30K,1,GBP
8502,PAY008502,335,20260601,23500,1958.33,0.0,G3,Under 30K,1,GBP
8503,PAY008503,336,20240101,34000,2833.33,0.0,G4,30K-40K,2,GBP
8504,PAY008504,336,20240201,34000,2833.33,3301.65,G4,30K-40K,2,GBP
8505,PAY008505,336,20240301,34000,2833.33,0.0,G4,30K-40K,2,GBP
8506,PAY008506,336,20240401,34000,2833.33,0.0,G4,30K-40K,2,GBP
8507,PAY008507,336,20240501,34000,2833.33,0.0,G4,30K-40K,2,GBP
8508,PAY008508,336,20240601,34000,2833.33,0.0,G4,30K-40K,2,GBP
8509,PAY008509,336,20240701,34000,2833.33,0.0,G4,30K-40K,2,GBP
8510,PAY008510,336,20240801,34000,2833.33,0.0,G4,30K-40K,2,GBP
8511,PAY008511,336,20240901,34000,2833.33,0.0,G4,30K-40K,2,GBP
8512,PAY008512,336,20241001,34000,2833.33,0.0,G4,30K-40K,2,GBP
8513,PAY008513,336,20241101,34000,2833.33,0.0,G4,30K-40K,2,GBP
8514,PAY008514,336,20241201,34000,2833.33,0.0,G4,30K-40K,2,GBP
8515,PAY008515,336,20250101,34000,2833.33,0.0,G4,30K-40K,2,GBP
8516,PAY008516,336,20250201,34000,2833.33,0.0,G4,30K-40K,2,GBP
8517,PAY008517,336,20250301,34000,2833.33,0.0,G4,30K-40K,2,GBP
8518,PAY008518,336,20250401,34000,2833.33,0.0,G4,30K-40K,2,GBP
8519,PAY008519,336,20250501,34000,2833.33,664.29,G4,30K-40K,2,GBP
8520,PAY008520,336,20250601,34000,2833.33,0.0,G4,30K-40K,2,GBP
8521,PAY008521,336,20250701,34000,2833.33,0.0,G4,30K-40K,2,GBP
8522,PAY008522,336,20250801,34000,2833.33,0.0,G4,30K-40K,2,GBP
8523,PAY008523,336,20250901,34000,2833.33,0.0,G4,30K-40K,2,GBP
8524,PAY008524,336,20251001,34000,2833.33,0.0,G4,30K-40K,2,GBP
8525,PAY008525,336,20251101,34000,2833.33,0.0,G4,30K-40K,2,GBP
8526,PAY008526,336,20251201,34000,2833.33,0.0,G4,30K-40K,2,GBP
8527,PAY008527,336,20260101,34000,2833.33,0.0,G4,30K-40K,2,GBP
8528,PAY008528,336,20260201,34000,2833.33,0.0,G4,30K-40K,2,GBP
8529,PAY008529,336,20260301,34000,2833.33,0.0,G4,30K-40K,2,GBP
8530,PAY008530,336,20260401,34000,2833.33,0.0,G4,30K-40K,2,GBP
8531,PAY008531,336,20260501,34000,2833.33,0.0,G4,30K-40K,2,GBP
8532,PAY008532,336,20260601,34000,2833.33,0.0,G4,30K-40K,2,GBP
8533,PAY008533,337,20240101,28000,2333.33,0.0,G3,Under 30K,1,GBP
8534,PAY008534,337,20240201,28000,2333.33,0.0,G3,Under 30K,1,GBP
8535,PAY008535,337,20240301,28000,2333.33,0.0,G3,Under 30K,1,GBP
8536,PAY008536,337,20240401,28000,2333.33,0.0,G3,Under 30K,1,GBP
8537,PAY008537,337,20240501,28000,2333.33,0.0,G3,Under 30K,1,GBP
8538,PAY008538,337,20240601,28000,2333.33,0.0,G3,Under 30K,1,GBP
8539,PAY008539,337,20240701,28000,2333.33,0.0,G3,Under 30K,1,GBP
8540,PAY008540,337,20240801,28000,2333.33,0.0,G3,Under 30K,1,GBP
8541,PAY008541,337,20240901,28000,2333.33,0.0,G3,Under 30K,1,GBP
8542,PAY008542,337,20241001,28000,2333.33,0.0,G3,Under 30K,1,GBP
8543,PAY008543,337,20241101,28000,2333.33,0.0,G3,Under 30K,1,GBP
8544,PAY008544,337,20241201,28000,2333.33,0.0,G3,Under 30K,1,GBP
8545,PAY008545,337,20250101,28000,2333.33,0.0,G3,Under 30K,1,GBP
8546,PAY008546,337,20250201,28000,2333.33,0.0,G3,Under 30K,1,GBP
8547,PAY008547,337,20250301,28000,2333.33,0.0,G3,Under 30K,1,GBP
8548,PAY008548,337,20250401,28000,2333.33,0.0,G3,Under 30K,1,GBP
8549,PAY008549,337,20250501,28000,2333.33,0.0,G3,Under 30K,1,GBP
8550,PAY008550,337,20250601,28000,2333.33,0.0,G3,Under 30K,1,GBP
8551,PAY008551,337,20250701,28000,2333.33,0.0,G3,Under 30K,1,GBP
8552,PAY008552,337,20250801,28000,2333.33,0.0,G3,Under 30K,1,GBP
8553,PAY008553,337,20250901,28000,2333.33,0.0,G3,Under 30K,1,GBP
8554,PAY008554,337,20251001,28000,2333.33,0.0,G3,Under 30K,1,GBP
8555,PAY008555,337,20251101,28000,2333.33,0.0,G3,Under 30K,1,GBP
8556,PAY008556,337,20251201,28000,2333.33,0.0,G3,Under 30K,1,GBP
8557,PAY008557,337,20260101,28000,2333.33,0.0,G3,Under 30K,1,GBP
8558,PAY008558,337,20260201,28000,2333.33,0.0,G3,Under 30K,1,GBP
8559,PAY008559,337,20260301,28000,2333.33,0.0,G3,Under 30K,1,GBP
8560,PAY008560,337,20260401,28000,2333.33,0.0,G3,Under 30K,1,GBP
8561,PAY008561,337,20260501,28000,2333.33,0.0,G3,Under 30K,1,GBP
8562,PAY008562,337,20260601,28000,2333.33,0.0,G3,Under 30K,1,GBP
8563,PAY008563,338,20240101,105000,8750.0,0.0,G6,100K+,7,GBP
8564,PAY008564,338,20240201,105000,8750.0,0.0,G6,100K+,7,GBP
8565,PAY008565,338,20240301,105000,8750.0,3410.99,G6,100K+,7,GBP
8566,PAY008566,338,20240401,105000,8750.0,0.0,G6,100K+,7,GBP
8567,PAY008567,338,20240501,105000,8750.0,0.0,G6,100K+,7,GBP
8568,PAY008568,338,20240601,105000,8750.0,0.0,G6,100K+,7,GBP
8569,PAY008569,338,20240701,105000,8750.0,0.0,G6,100K+,7,GBP
8570,PAY008570,338,20240801,105000,8750.0,0.0,G6,100K+,7,GBP
8571,PAY008571,338,20240901,105000,8750.0,855.74,G6,100K+,7,GBP
8572,PAY008572,338,20241001,105000,8750.0,0.0,G6,100K+,7,GBP
8573,PAY008573,338,20241101,105000,8750.0,0.0,G6,100K+,7,GBP
8574,PAY008574,338,20241201,105000,8750.0,0.0,G6,100K+,7,GBP
8575,PAY008575,338,20250101,105000,8750.0,0.0,G6,100K+,7,GBP
8576,PAY008576,338,20250201,105000,8750.0,0.0,G6,100K+,7,GBP
8577,PAY008577,338,20250301,105000,8750.0,0.0,G6,100K+,7,GBP
8578,PAY008578,338,20250401,105000,8750.0,0.0,G6,100K+,7,GBP
8579,PAY008579,338,20250501,105000,8750.0,2339.51,G6,100K+,7,GBP
8580,PAY008580,338,20250601,105000,8750.0,0.0,G6,100K+,7,GBP
8581,PAY008581,338,20250701,105000,8750.0,0.0,G6,100K+,7,GBP
8582,PAY008582,338,20250801,105000,8750.0,0.0,G6,100K+,7,GBP
8583,PAY008583,338,20250901,105000,8750.0,416.76,G6,100K+,7,GBP
8584,PAY008584,338,20251001,105000,8750.0,0.0,G6,100K+,7,GBP
8585,PAY008585,338,20251101,105000,8750.0,0.0,G6,100K+,7,GBP
8586,PAY008586,338,20251201,105000,8750.0,0.0,G6,100K+,7,GBP
8587,PAY008587,338,20260101,105000,8750.0,0.0,G6,100K+,7,GBP
8588,PAY008588,338,20260201,105000,8750.0,0.0,G6,100K+,7,GBP
8589,PAY008589,338,20260301,105000,8750.0,0.0,G6,100K+,7,GBP
8590,PAY008590,338,20260401,105000,8750.0,0.0,G6,100K+,7,GBP
8591,PAY008591,338,20260501,105000,8750.0,0.0,G6,100K+,7,GBP
8592,PAY008592,338,20260601,105000,8750.0,0.0,G6,100K+,7,GBP
8593,PAY008593,339,20240101,64000,5333.33,1405.16,G5,50K-65K,4,GBP
8594,PAY008594,339,20240201,64000,5333.33,0.0,G5,50K-65K,4,GBP
8595,PAY008595,339,20240301,64000,5333.33,0.0,G5,50K-65K,4,GBP
8596,PAY008596,339,20240401,64000,5333.33,0.0,G5,50K-65K,4,GBP
8597,PAY008597,339,20240501,64000,5333.33,0.0,G5,50K-65K,4,GBP
8598,PAY008598,339,20240601,64000,5333.33,0.0,G5,50K-65K,4,GBP
8599,PAY008599,339,20240701,64000,5333.33,0.0,G5,50K-65K,4,GBP
8600,PAY008600,339,20240801,64000,5333.33,0.0,G5,50K-65K,4,GBP
8601,PAY008601,339,20240901,64000,5333.33,0.0,G5,50K-65K,4,GBP
8602,PAY008602,339,20241001,64000,5333.33,0.0,G5,50K-65K,4,GBP
8603,PAY008603,339,20241101,64000,5333.33,739.44,G5,50K-65K,4,GBP
8604,PAY008604,339,20241201,64000,5333.33,2055.0,G5,50K-65K,4,GBP
8605,PAY008605,339,20250101,64000,5333.33,0.0,G5,50K-65K,4,GBP
8606,PAY008606,339,20250201,64000,5333.33,0.0,G5,50K-65K,4,GBP
8607,PAY008607,339,20250301,64000,5333.33,0.0,G5,50K-65K,4,GBP
8608,PAY008608,339,20250401,64000,5333.33,0.0,G5,50K-65K,4,GBP
8609,PAY008609,339,20250501,64000,5333.33,0.0,G5,50K-65K,4,GBP
