leave_key,leave_id,employee_key,leave_start_date_key,leave_end_date_key,leave_type,leave_days,leave_status,leave_year
2626,LEV002626,538,20250819,20250820,Sick,2,Approved,2025
2627,LEV002627,538,20251028,20251028,Annual,1,Approved,2025
2628,LEV002630,538,20260406,20260409,Annual,4,Approved,2026
2629,LEV002629,538,20260422,20260425,Other,4,Approved,2026
2630,LEV002628,538,20260510,20260510,Sick,1,Pending,2026
2631,LEV002631,539,20241108,20241109,Sick,2,Approved,2024
2632,LEV002632,539,20241114,20241114,Sick,1,Approved,2024
2633,LEV002634,539,20250310,20250311,Sick,2,Approved,2025
2634,LEV002633,539,20250609,20250612,Annual,4,Approved,2025
2635,LEV002638,539,20260114,20260118,Other,5,Approved,2026
2636,LEV002635,539,20260129,20260204,Unpaid,7,Approved,2026
2637,LEV002637,539,20260423,20260502,Annual,10,Approved,2026
2638,LEV002636,539,20260425,20260503,Annual,9,Approved,2026
2639,LEV002639,540,20240620,20240627,Annual,8,Pending,2024
2640,LEV002640,540,20241206,20241208,Annual,3,Approved,2024
2641,LEV002641,540,20250203,20250210,Annual,8,Approved,2025
2642,LEV002642,540,20251217,20251223,Annual,7,Approved,2025
2643,LEV002643,540,20260310,20260316,Annual,7,Approved,2026
2644,LEV002644,540,20260315,20260317,Sick,3,Approved,2026
2645,LEV002645,541,20241006,20241011,Unpaid,6,Approved,2024
2646,LEV002647,541,20260314,20260315,Annual,2,Approved,2026
2647,LEV002646,541,20260523,20260526,Unpaid,4,Approved,2026
2648,LEV002649,542,20240209,20240213,Annual,5,Approved,2024
2649,LEV002652,542,20240225,20240229,Unpaid,5,Approved,2024
2650,LEV002651,542,20240331,20240402,Annual,3,Approved,2024
2651,LEV002650,542,20240923,20240923,Sick,1,Approved,2024
2652,LEV002648,542,20241221,20241224,Sick,4,Approved,2024
2653,LEV002653,542,20250725,20250725,Annual,1,Pending,2025
2654,LEV002654,543,20250118,20250122,Unpaid,5,Pending,2025
2655,LEV002656,543,20250509,20250509,Unpaid,1,Approved,2025
2656,LEV002655,543,20250630,20250703,Annual,4,Approved,2025
2657,LEV002657,545,20240329,20240329,Other,1,Approved,2024
2658,LEV002658,545,20250310,20250311,Annual,2,Approved,2025
2659,LEV002659,545,20250920,20250921,Annual,2,Approved,2025
2660,LEV002661,545,20260118,20260122,Annual,5,Approved,2026
2661,LEV002663,545,20260126,20260127,Sick,2,Rejected,2026
2662,LEV002662,545,20260203,20260208,Annual,6,Approved,2026
2663,LEV002660,545,20260607,20260613,Annual,7,Approved,2026
2664,LEV002665,546,20260214,20260218,Annual,5,Approved,2026
2665,LEV002664,546,20260412,20260415,Sick,4,Approved,2026
2666,LEV002667,547,20250131,20250201,Sick,2,Rejected,2025
2667,LEV002666,547,20250629,20250703,Sick,5,Approved,2025
2668,LEV002668,547,20260517,20260520,Sick,4,Approved,2026
2669,LEV002670,548,20250410,20250414,Annual,5,Approved,2025
2670,LEV002671,548,20250413,20250417,Sick,5,Approved,2025
2671,LEV002669,548,20250521,20250529,Annual,9,Approved,2025
2672,LEV002672,548,20260119,20260405,Paternity,77,Approved,2026
2673,LEV002676,549,20250907,20250916,Annual,10,Approved,2025
2674,LEV002674,549,20250930,20251004,Sick,5,Approved,2025
2675,LEV002673,549,20251011,20251013,Annual,3,Approved,2025
2676,LEV002675,549,20251016,20251018,Sick,3,Approved,2025
2677,LEV002677,549,20260328,20260405,Annual,9,Approved,2026
2678,LEV002679,549,20260420,20260422,Unpaid,3,Approved,2026
2679,LEV002680,549,20260429,20260502,Other,4,Approved,2026
2680,LEV002678,549,20260525,20260603,Annual,10,Rejected,2026
2681,LEV002681,550,20241227,20241228,Unpaid,2,Approved,2024
2682,LEV002682,550,20250227,20250301,Annual,3,Approved,2025
2683,LEV002683,550,20250816,20250822,Annual,7,Approved,2025
2684,LEV002684,550,20260104,20260110,Annual,7,Approved,2026
2685,LEV002685,551,20240606,20240612,Annual,7,Approved,2024
2686,LEV002686,551,20250320,20250323,Other,4,Approved,2025
2687,LEV002688,551,20250505,20250505,Sick,1,Approved,2025
2688,LEV002687,551,20250831,20250903,Sick,4,Approved,2025
2689,LEV002690,552,20250119,20250126,Annual,8,Approved,2025
2690,LEV002691,552,20250314,20250315,Annual,2,Approved,2025
2691,LEV002689,552,20251007,20251015,Annual,9,Approved,2025
2692,LEV002692,552,20260214,20260218,Sick,5,Approved,2026
2693,LEV002694,553,20250824,20250901,Annual,9,Approved,2025
2694,LEV002693,553,20251130,20251205,Annual,6,Approved,2025
2695,LEV002695,553,20260415,20260424,Annual,10,Approved,2026
2696,LEV002696,553,20260425,20260428,Sick,4,Approved,2026
2697,LEV002697,554,20240909,20240912,Annual,4,Approved,2024
2698,LEV002699,554,20250327,20250331,Other,5,Approved,2025
2699,LEV002698,554,20251108,20251231,Paternity,54,Approved,2025
2700,LEV002701,555,20240324,20240327,Unpaid,4,Approved,2024
2701,LEV002703,555,20240721,20240722,Annual,2,Approved,2024
2702,LEV002702,555,20241202,20241202,Sick,1,Approved,2024
2703,LEV002700,555,20241210,20241210,Sick,1,Approved,2024
2704,LEV002704,555,20241230,20241231,Annual,2,Approved,2024
2705,LEV002706,555,20250319,20250320,Sick,2,Pending,2025
2706,LEV002705,555,20250501,20250502,Annual,2,Approved,2025
2707,LEV002707,555,20251204,20251213,Annual,10,Rejected,2025
2708,LEV002708,555,20260126,20260302,Maternity,36,Approved,2026
2709,LEV002710,556,20250305,20250314,Annual,10,Approved,2025
2710,LEV002711,556,20250607,20250607,Annual,1,Approved,2025
2711,LEV002709,556,20250608,20250609,Sick,2,Approved,2025
2712,LEV002713,556,20260214,20260214,Sick,1,Rejected,2026
2713,LEV002714,556,20260217,20260220,Sick,4,Pending,2026
2714,LEV002712,556,20260510,20260512,Annual,3,Approved,2026
2715,LEV002716,557,20250521,20250521,Sick,1,Approved,2025
2716,LEV002717,557,20250812,20250821,Annual,10,Approved,2025
2717,LEV002715,557,20251225,20251226,Sick,2,Rejected,2025
2718,LEV002721,557,20260305,20260308,Sick,4,Approved,2026
2719,LEV002720,557,20260505,20260513,Annual,9,Approved,2026
2720,LEV002718,557,20260528,20260530,Annual,3,Approved,2026
2721,LEV002719,557,20260624,20260626,Sick,3,Approved,2026
2722,LEV002722,558,20240226,20240228,Annual,3,Approved,2024
2723,LEV002724,558,20250424,20250425,Unpaid,2,Approved,2025
2724,LEV002723,558,20250915,20250922,Annual,8,Approved,2025
2725,LEV002727,558,20260110,20260112,Sick,3,Approved,2026
2726,LEV002725,558,20260112,20260112,Annual,1,Approved,2026
2727,LEV002726,558,20260625,20260630,Annual,6,Rejected,2026
2728,LEV002728,559,20240929,20241001,Annual,3,Approved,2024
2729,LEV002729,559,20251218,20251227,Annual,10,Approved,2025
2730,LEV002730,559,20260125,20260125,Annual,1,Approved,2026
2731,LEV002731,559,20260611,20260616,Annual,6,Approved,2026
2732,LEV002732,560,20240720,20240726,Annual,7,Rejected,2024
2733,LEV002733,560,20250129,20250131,Sick,3,Approved,2025
2734,LEV002734,560,20250815,20250818,Annual,4,Approved,2025
2735,LEV002735,560,20250923,20250927,Annual,5,Approved,2025
2736,LEV002736,561,20250630,20250705,Annual,6,Approved,2025
2737,LEV002737,561,20251113,20251115,Annual,3,Approved,2025
2738,LEV002740,561,20260217,20260219,Sick,3,Approved,2026
2739,LEV002738,561,20260319,20260322,Annual,4,Rejected,2026
2740,LEV002739,561,20260416,20260425,Annual,10,Approved,2026
2741,LEV002741,562,20241120,20241124,Annual,5,Approved,2024
2742,LEV002742,562,20241231,20241231,Annual,1,Approved,2024
2743,LEV002744,562,20250901,20250908,Annual,8,Approved,2025
2744,LEV002743,562,20251025,20251027,Sick,3,Approved,2025
2745,LEV002746,563,20251210,20251213,Sick,4,Approved,2025
2746,LEV002745,563,20251222,20251226,Annual,5,Approved,2025
2747,LEV002747,563,20260408,20260415,Annual,8,Approved,2026
2748,LEV002749,563,20260530,20260605,Annual,7,Approved,2026
2749,LEV002748,563,20260601,20260630,Paternity,30,Approved,2026
2750,LEV002750,564,20240623,20240625,Annual,3,Approved,2024
2751,LEV002752,564,20250116,20250118,Annual,3,Approved,2025
2752,LEV002751,564,20250716,20250717,Annual,2,Approved,2025
2753,LEV002753,564,20250815,20250815,Sick,1,Approved,2025
2754,LEV002754,564,20250901,20250902,Annual,2,Pending,2025
2755,LEV002755,564,20260205,20260205,Sick,1,Approved,2026
2756,LEV002757,565,20240124,20240127,Sick,4,Approved,2024
2757,LEV002756,565,20240523,20240523,Sick,1,Approved,2024
2758,LEV002758,565,20240803,20240803,Annual,1,Approved,2024
2759,LEV002759,565,20260111,20260119,Annual,9,Approved,2026
2760,LEV002760,566,20241101,20241104,Sick,4,Approved,2024
2761,LEV002762,566,20250209,20250213,Sick,5,Approved,2025
2762,LEV002761,566,20250714,20250719,Annual,6,Approved,2025
2763,LEV002763,566,20260527,20260630,Maternity,35,Approved,2026
2764,LEV002765,567,20240210,20240216,Annual,7,Pending,2024
2765,LEV002764,567,20240721,20240726,Annual,6,Approved,2024
2766,LEV002767,567,20240725,20240725,Sick,1,Approved,2024
2767,LEV002766,567,20241008,20241012,Sick,5,Approved,2024
2768,LEV002768,567,20260211,20260216,Annual,6,Approved,2026
2769,LEV002771,568,20251230,20251231,Annual,2,Approved,2025
2770,LEV002772,568,20251230,20251231,Annual,2,Approved,2025
2771,LEV002769,568,20251231,20251231,Sick,1,Approved,2025
2772,LEV002770,568,20251231,20251231,Sick,1,Approved,2025
2773,LEV002773,568,20251231,20251231,Annual,1,Approved,2025
2774,LEV002775,569,20240323,20240330,Annual,8,Approved,2024
2775,LEV002774,569,20240628,20240630,Annual,3,Approved,2024
2776,LEV002777,569,20250816,20250820,Sick,5,Approved,2025
2777,LEV002776,569,20251104,20251108,Unpaid,5,Approved,2025
2778,LEV002779,569,20260123,20260126,Sick,4,Approved,2026
2779,LEV002778,569,20260501,20260509,Annual,9,Approved,2026
2780,LEV002782,570,20260517,20260518,Annual,2,Approved,2026
2781,LEV002781,570,20260614,20260617,Sick,4,Approved,2026
2782,LEV002780,570,20260625,20260625,Sick,1,Approved,2026
2783,LEV002784,571,20250725,20250731,Annual,7,Approved,2025
2784,LEV002783,571,20250822,20250822,Sick,1,Approved,2025
2785,LEV002785,571,20260416,20260416,Sick,1,Approved,2026
2786,LEV002786,571,20260624,20260625,Annual,2,Pending,2026
2787,LEV002788,572,20250823,20250830,Annual,8,Approved,2025
2788,LEV002787,572,20251125,20251130,Annual,6,Approved,2025
2789,LEV002789,572,20260508,20260511,Annual,4,Pending,2026
2790,LEV002791,572,20260519,20260519,Sick,1,Approved,2026
2791,LEV002790,572,20260626,20260629,Annual,4,Approved,2026
2792,LEV002793,573,20250307,20250316,Annual,10,Approved,2025
2793,LEV002792,573,20250822,20250825,Sick,4,Approved,2025
2794,LEV002794,573,20260501,20260501,Annual,1,Approved,2026
2795,LEV002795,574,20251003,20251010,Annual,8,Approved,2025
2796,LEV002796,574,20260516,20260517,Other,2,Approved,2026
2797,LEV002797,575,20240619,20240627,Annual,9,Approved,2024
2798,LEV002798,575,20250108,20250113,Unpaid,6,Pending,2025
2799,LEV002799,575,20260619,20260627,Annual,9,Approved,2026
2800,LEV002800,576,20250814,20250815,Annual,2,Approved,2025
2801,LEV002801,576,20251206,20251209,Other,4,Approved,2025
2802,LEV002802,576,20260326,20260401,Annual,7,Approved,2026
2803,LEV002803,577,20240905,20240913,Annual,9,Approved,2024
2804,LEV002804,577,20241026,20241026,Sick,1,Approved,2024
2805,LEV002806,577,20250619,20250619,Annual,1,Approved,2025
2806,LEV002805,577,20250704,20250704,Sick,1,Approved,2025
2807,LEV002807,577,20250826,20250831,Unpaid,6,Approved,2025
2808,LEV002808,577,20260404,20260620,Paternity,78,Approved,2026
2809,LEV002809,577,20260417,20260418,Annual,2,Rejected,2026
2810,LEV002811,578,20240629,20240704,Annual,6,Approved,2024
2811,LEV002810,578,20241014,20241017,Sick,4,Approved,2024
2812,LEV002814,578,20250422,20250428,Annual,7,Approved,2025
2813,LEV002812,578,20250505,20250508,Annual,4,Pending,2025
2814,LEV002813,578,20251111,20251112,Sick,2,Approved,2025
2815,LEV002815,578,20260422,20260422,Sick,1,Approved,2026
2816,LEV002816,578,20260428,20260428,Annual,1,Rejected,2026
2817,LEV002819,579,20240206,20240209,Sick,4,Approved,2024
2818,LEV002818,579,20240315,20240320,Annual,6,Approved,2024
2819,LEV002817,579,20240927,20240928,Sick,2,Rejected,2024
2820,LEV002820,579,20250426,20250501,Annual,6,Approved,2025
2821,LEV002821,579,20250511,20250511,Sick,1,Pending,2025
2822,LEV002822,580,20240828,20240831,Annual,4,Approved,2024
2823,LEV002824,580,20260226,20260227,Annual,2,Approved,2026
2824,LEV002823,580,20260418,20260421,Sick,4,Approved,2026
2825,LEV002825,581,20241220,20241223,Other,4,Approved,2024
2826,LEV002828,581,20250302,20250311,Annual,10,Approved,2025
2827,LEV002829,581,20250609,20250730,Paternity,52,Rejected,2025
2828,LEV002827,581,20250819,20250820,Sick,2,Approved,2025
2829,LEV002826,581,20250829,20250830,Annual,2,Approved,2025
2830,LEV002832,581,20260104,20260105,Other,2,Approved,2026
2831,LEV002830,581,20260616,20260619,Annual,4,Approved,2026
2832,LEV002831,581,20260626,20260627,Annual,2,Approved,2026
2833,LEV002835,582,20250130,20250201,Sick,3,Approved,2025
2834,LEV002834,582,20250319,20250323,Annual,5,Approved,2025
2835,LEV002833,582,20251123,20251128,Annual,6,Approved,2025
2836,LEV002836,582,20260126,20260126,Sick,1,Approved,2026
2837,LEV002837,582,20260406,20260414,Annual,9,Approved,2026
2838,LEV002838,582,20260526,20260526,Sick,1,Approved,2026
2839,LEV002839,583,20240201,20240204,Sick,4,Approved,2024
2840,LEV002841,583,20250307,20250316,Annual,10,Approved,2025
2841,LEV002840,583,20251103,20251105,Annual,3,Approved,2025
2842,LEV002842,583,20260120,20260123,Sick,4,Approved,2026
2843,LEV002843,584,20241109,20241118,Annual,10,Approved,2024
2844,LEV002844,584,20250703,20250707,Other,5,Approved,2025
2845,LEV002845,584,20250726,20250730,Other,5,Approved,2025
2846,LEV002846,584,20260109,20260118,Annual,10,Approved,2026
2847,LEV002850,584,20260202,20260205,Annual,4,Approved,2026
2848,LEV002849,584,20260309,20260318,Annual,10,Approved,2026
2849,LEV002848,584,20260328,20260329,Sick,2,Approved,2026
2850,LEV002847,584,20260611,20260618,Annual,8,Approved,2026
2851,LEV002851,585,20250531,20250601,Unpaid,2,Approved,2025
2852,LEV002854,585,20260114,20260115,Sick,2,Approved,2026
2853,LEV002855,585,20260209,20260213,Sick,5,Pending,2026
2854,LEV002852,585,20260307,20260313,Annual,7,Approved,2026
2855,LEV002857,585,20260403,20260407,Annual,5,Approved,2026
2856,LEV002853,585,20260514,20260516,Sick,3,Approved,2026
2857,LEV002856,585,20260522,20260531,Annual,10,Approved,2026
2858,LEV002859,587,20240129,20240129,Other,1,Approved,2024
2859,LEV002860,587,20240207,20240210,Annual,4,Approved,2024
2860,LEV002858,587,20241204,20241211,Annual,8,Approved,2024
2861,LEV002861,588,20241113,20241113,Sick,1,Approved,2024
2862,LEV002862,588,20250122,20250128,Annual,7,Rejected,2025
2863,LEV002864,588,20250213,20250221,Annual,9,Approved,2025
2864,LEV002863,588,20251215,20251222,Annual,8,Approved,2025
2865,LEV002865,589,20240310,20240312,Annual,3,Approved,2024
2866,LEV002868,589,20250101,20250106,Annual,6,Approved,2025
2867,LEV002867,589,20250619,20250623,Annual,5,Approved,2025
2868,LEV002866,589,20250708,20250712,Annual,5,Approved,2025
2869,LEV002869,589,20260209,20260213,Annual,5,Approved,2026
2870,LEV002870,589,20260419,20260426,Annual,8,Rejected,2026
2871,LEV002871,590,20260218,20260225,Annual,8,Approved,2026
2872,LEV002872,590,20260612,20260618,Annual,7,Approved,2026
2873,LEV002873,590,20260621,20260624,Annual,4,Approved,2026
2874,LEV002874,591,20250228,20250307,Annual,8,Approved,2025
2875,LEV002875,591,20250316,20250316,Unpaid,1,Approved,2025
2876,LEV002876,591,20260221,20260225,Sick,5,Approved,2026
2877,LEV002877,591,20260316,20260316,Annual,1,Approved,2026
2878,LEV002878,591,20260502,20260504,Annual,3,Approved,2026
2879,LEV002880,592,20240108,20240114,Annual,7,Approved,2024
2880,LEV002879,592,20241102,20241104,Unpaid,3,Approved,2024
2881,LEV002882,592,20250304,20250306,Annual,3,Approved,2025
2882,LEV002884,592,20250523,20250529,Annual,7,Pending,2025
2883,LEV002881,592,20250526,20250529,Annual,4,Approved,2025
2884,LEV002883,592,20251203,20251212,Annual,10,Approved,2025
2885,LEV002888,592,20260325,20260401,Annual,8,Pending,2026
2886,LEV002886,592,20260411,20260417,Other,7,Approved,2026
2887,LEV002887,592,20260429,20260507,Annual,9,Approved,2026
2888,LEV002885,592,20260626,20260629,Annual,4,Approved,2026
2889,LEV002889,593,20240319,20240319,Annual,1,Approved,2024
2890,LEV002891,593,20240402,20240404,Annual,3,Approved,2024
2891,LEV002890,593,20240415,20240416,Sick,2,Approved,2024
2892,LEV002893,594,20241117,20241122,Unpaid,6,Approved,2024
2893,LEV002892,594,20241231,20241231,Sick,1,Approved,2024
2894,LEV002896,594,20250306,20250306,Sick,1,Approved,2025
2895,LEV002894,594,20250329,20250403,Annual,6,Approved,2025
2896,LEV002899,594,20250515,20250515,Sick,1,Approved,2025
2897,LEV002898,594,20250822,20250823,Annual,2,Approved,2025
2898,LEV002895,594,20250830,20250905,Annual,7,Approved,2025
2899,LEV002897,594,20251028,20251031,Annual,4,Approved,2025
2900,LEV002900,594,20260410,20260414,Annual,5,Approved,2026
2901,LEV002901,595,20260225,20260225,Annual,1,Approved,2026
2902,LEV002902,596,20251217,20251222,Annual,6,Approved,2025
2903,LEV002904,596,20260113,20260114,Annual,2,Approved,2026
2904,LEV002903,596,20260611,20260612,Annual,2,Approved,2026
2905,LEV002905,597,20240509,20240510,Sick,2,Approved,2024
2906,LEV002906,597,20241108,20241108,Annual,1,Approved,2024
2907,LEV002907,597,20260103,20260103,Annual,1,Approved,2026
2908,LEV002908,598,20240929,20241004,Annual,6,Approved,2024
2909,LEV002909,598,20241219,20241225,Annual,7,Approved,2024
2910,LEV002910,598,20250915,20250915,Annual,1,Approved,2025
2911,LEV002911,598,20250915,20250916,Annual,2,Pending,2025
2912,LEV002914,598,20260213,20260216,Annual,4,Approved,2026
2913,LEV002913,598,20260215,20260215,Annual,1,Approved,2026
2914,LEV002912,598,20260226,20260512,Paternity,76,Approved,2026
2915,LEV002916,599,20240123,20240123,Sick,1,Approved,2024
2916,LEV002915,599,20240414,20240414,Unpaid,1,Approved,2024
2917,LEV002917,599,20240809,20240813,Sick,5,Approved,2024
2918,LEV002919,599,20241022,20241025,Sick,4,Approved,2024
2919,LEV002918,599,20241030,20241102,Annual,4,Approved,2024
2920,LEV002922,599,20260225,20260301,Sick,5,Pending,2026
2921,LEV002921,599,20260417,20260630,Paternity,75,Approved,2026
2922,LEV002920,599,20260502,20260510,Annual,9,Pending,2026
2923,LEV002923,600,20240628,20240629,Sick,2,Approved,2024
2924,LEV002924,600,20250416,20250416,Other,1,Approved,2025
2925,LEV002927,600,20260404,20260410,Annual,7,Pending,2026
2926,LEV002926,600,20260515,20260518,Sick,4,Approved,2026
2927,LEV002925,600,20260613,20260617,Annual,5,Approved,2026
