attendance_key,attendance_id,employee_key,attendance_month_key,working_days,present_days,absent_days,late_arrivals,remote_work_days,overtime_hours,attendance_rate,absence_rate
6713,ATT006713,268,20250801,21,17,4,1,1,11.1,0.8095,0.1905
6714,ATT006714,268,20250901,22,19,3,0,3,2.2,0.8636,0.1364
6715,ATT006715,268,20251001,23,20,3,0,0,7.7,0.8696,0.1304
6716,ATT006716,268,20251101,20,17,3,2,3,8.1,0.85,0.15
6717,ATT006717,268,20251201,23,22,1,0,2,5.3,0.9565,0.0435
6718,ATT006718,268,20260101,22,21,1,0,1,5.5,0.9545,0.0455
6719,ATT006719,268,20260201,20,19,1,0,0,3.7,0.95,0.05
6720,ATT006720,268,20260301,22,22,0,2,1,8.4,1.0,0.0
6721,ATT006721,268,20260401,22,19,3,0,4,1.1,0.8636,0.1364
6722,ATT006722,268,20260501,21,21,0,0,1,6.2,1.0,0.0
6723,ATT006723,268,20260601,22,20,2,2,2,12.1,0.9091,0.0909
6724,ATT006724,269,20240101,23,20,3,0,17,0.0,0.8696,0.1304
6725,ATT006725,269,20240201,21,14,7,2,12,1.4,0.6667,0.3333
6726,ATT006726,269,20240301,21,19,2,3,15,0.0,0.9048,0.0952
6727,ATT006727,269,20240401,22,20,2,3,18,1.2,0.9091,0.0909
6728,ATT006728,269,20240501,23,18,5,1,14,5.9,0.7826,0.2174
6729,ATT006729,269,20240601,20,15,5,1,13,0.0,0.75,0.25
6730,ATT006730,269,20240701,23,19,4,3,15,4.0,0.8261,0.1739
6731,ATT006731,269,20240801,22,14,8,3,13,6.2,0.6364,0.3636
6732,ATT006732,269,20240901,21,16,5,3,12,1.9,0.7619,0.2381
6733,ATT006733,269,20241001,23,21,2,2,18,6.0,0.913,0.087
6734,ATT006734,269,20241101,21,16,5,1,14,1.8,0.7619,0.2381
6735,ATT006735,269,20241201,22,20,2,1,16,7.0,0.9091,0.0909
6736,ATT006736,269,20250101,23,19,4,3,14,0.9,0.8261,0.1739
6737,ATT006737,269,20250201,20,17,3,2,13,7.4,0.85,0.15
6738,ATT006738,269,20250301,21,18,3,2,15,0.0,0.8571,0.1429
6739,ATT006739,269,20250401,22,18,4,0,15,0.0,0.8182,0.1818
6740,ATT006740,269,20250501,22,19,3,2,15,0.0,0.8636,0.1364
6741,ATT006741,269,20250601,21,16,5,4,12,4.8,0.7619,0.2381
6742,ATT006742,269,20250701,23,21,2,2,16,6.6,0.913,0.087
6743,ATT006743,269,20250801,21,18,3,1,15,3.1,0.8571,0.1429
6744,ATT006744,269,20250901,22,13,9,1,13,0.3,0.5909,0.4091
6745,ATT006745,269,20251001,23,16,7,1,16,3.0,0.6957,0.3043
6746,ATT006746,269,20251101,20,13,7,1,13,1.1,0.65,0.35
6747,ATT006747,269,20251201,23,15,8,2,15,4.3,0.6522,0.3478
6748,ATT006748,269,20260101,22,21,1,1,15,0.0,0.9545,0.0455
6749,ATT006749,269,20260201,20,14,6,1,12,2.9,0.7,0.3
6750,ATT006750,269,20260301,22,18,4,2,13,3.1,0.8182,0.1818
6751,ATT006751,269,20260401,22,17,5,5,15,0.0,0.7727,0.2273
6752,ATT006752,269,20260501,21,14,7,3,10,0.6,0.6667,0.3333
6753,ATT006753,269,20260601,22,20,2,2,16,8.5,0.9091,0.0909
6754,ATT006754,270,20240101,23,19,4,0,7,0.0,0.8261,0.1739
6755,ATT006755,270,20240201,21,18,3,0,9,9.8,0.8571,0.1429
6756,ATT006756,270,20240301,21,21,0,0,9,2.5,1.0,0.0
6757,ATT006757,271,20240101,23,23,0,1,13,0.0,1.0,0.0
6758,ATT006758,271,20240201,21,19,2,0,11,7.4,0.9048,0.0952
6759,ATT006759,271,20240301,21,19,2,0,7,7.2,0.9048,0.0952
6760,ATT006760,271,20240401,22,20,2,1,12,0.0,0.9091,0.0909
6761,ATT006761,271,20240501,23,21,2,2,11,4.6,0.913,0.087
6762,ATT006762,271,20240601,20,20,0,1,15,10.6,1.0,0.0
6763,ATT006763,271,20240701,23,22,1,1,10,6.6,0.9565,0.0435
6764,ATT006764,271,20240801,22,18,4,0,10,7.3,0.8182,0.1818
6765,ATT006765,271,20240901,21,20,1,1,5,5.9,0.9524,0.0476
6766,ATT006766,271,20241001,23,21,2,0,12,6.0,0.913,0.087
6767,ATT006767,271,20241101,21,20,1,0,11,9.6,0.9524,0.0476
6768,ATT006768,271,20241201,22,21,1,1,6,0.0,0.9545,0.0455
6769,ATT006769,271,20250101,23,22,1,1,17,3.5,0.9565,0.0435
6770,ATT006770,271,20250201,20,18,2,1,3,6.6,0.9,0.1
6771,ATT006771,271,20250301,21,20,1,1,8,0.0,0.9524,0.0476
6772,ATT006772,271,20250401,22,22,0,0,11,0.7,1.0,0.0
6773,ATT006773,271,20250501,22,19,3,0,14,2.5,0.8636,0.1364
6774,ATT006774,271,20250601,21,19,2,0,5,0.0,0.9048,0.0952
6775,ATT006775,271,20250701,23,22,1,0,5,6.5,0.9565,0.0435
6776,ATT006776,271,20250801,21,20,1,2,11,3.7,0.9524,0.0476
6777,ATT006777,271,20250901,22,20,2,1,12,0.0,0.9091,0.0909
6778,ATT006778,271,20251001,23,22,1,0,12,8.1,0.9565,0.0435
6779,ATT006779,271,20251101,20,20,0,1,10,0.0,1.0,0.0
6780,ATT006780,271,20251201,23,23,0,2,10,1.8,1.0,0.0
6781,ATT006781,271,20260101,22,21,1,0,13,6.4,0.9545,0.0455
6782,ATT006782,271,20260201,20,18,2,2,6,0.6,0.9,0.1
6783,ATT006783,271,20260301,22,21,1,0,10,2.6,0.9545,0.0455
6784,ATT006784,271,20260401,22,21,1,0,12,0.0,0.9545,0.0455
6785,ATT006785,271,20260501,21,21,0,1,6,3.2,1.0,0.0
6786,ATT006786,271,20260601,22,20,2,0,5,5.9,0.9091,0.0909
6787,ATT006787,272,20240101,23,17,6,4,0,0.0,0.7391,0.2609
6788,ATT006788,272,20240201,21,14,7,1,1,4.2,0.6667,0.3333
6789,ATT006789,272,20240301,21,19,2,2,3,0.0,0.9048,0.0952
6790,ATT006790,272,20240401,22,19,3,1,2,5.8,0.8636,0.1364
6791,ATT006791,272,20240501,23,20,3,2,1,6.7,0.8696,0.1304
6792,ATT006792,272,20240601,20,18,2,1,0,0.0,0.9,0.1
6793,ATT006793,272,20240701,23,19,4,2,3,0.6,0.8261,0.1739
6794,ATT006794,272,20240801,22,16,6,3,0,10.8,0.7273,0.2727
6795,ATT006795,272,20240901,21,19,2,0,1,4.5,0.9048,0.0952
6796,ATT006796,272,20241001,23,16,7,3,0,3.7,0.6957,0.3043
6797,ATT006797,272,20241101,21,16,5,1,1,10.1,0.7619,0.2381
6798,ATT006798,272,20241201,22,19,3,1,5,2.4,0.8636,0.1364
6799,ATT006799,272,20250101,23,17,6,5,1,10.5,0.7391,0.2609
6800,ATT006800,272,20250201,20,15,5,4,2,2.7,0.75,0.25
6801,ATT006801,272,20250301,21,16,5,0,4,7.1,0.7619,0.2381
6802,ATT006802,272,20250401,22,18,4,2,3,3.2,0.8182,0.1818
6803,ATT006803,272,20250501,22,17,5,3,3,0.4,0.7727,0.2273
6804,ATT006804,272,20250601,21,20,1,2,2,0.4,0.9524,0.0476
6805,ATT006805,272,20250701,23,22,1,1,0,5.5,0.9565,0.0435
6806,ATT006806,272,20250801,21,15,6,3,3,3.9,0.7143,0.2857
6807,ATT006807,272,20250901,22,17,5,4,1,10.5,0.7727,0.2273
6808,ATT006808,272,20251001,23,16,7,2,0,1.1,0.6957,0.3043
6809,ATT006809,272,20251101,20,15,5,1,0,3.3,0.75,0.25
6810,ATT006810,272,20251201,23,19,4,1,1,9.6,0.8261,0.1739
6811,ATT006811,272,20260101,22,18,4,0,3,0.0,0.8182,0.1818
6812,ATT006812,272,20260201,20,14,6,0,1,6.4,0.7,0.3
6813,ATT006813,272,20260301,22,19,3,1,0,0.0,0.8636,0.1364
6814,ATT006814,272,20260401,22,17,5,1,4,0.0,0.7727,0.2273
6815,ATT006815,272,20260501,21,17,4,1,2,3.9,0.8095,0.1905
6816,ATT006816,272,20260601,22,17,5,2,3,10.4,0.7727,0.2273
6817,ATT006817,273,20240101,23,19,4,0,2,6.6,0.8261,0.1739
6818,ATT006818,273,20240201,21,20,1,0,5,0.3,0.9524,0.0476
6819,ATT006819,273,20240301,21,20,1,1,3,4.9,0.9524,0.0476
6820,ATT006820,273,20240401,22,16,6,2,0,3.7,0.7273,0.2727
6821,ATT006821,273,20240501,23,20,3,0,1,0.0,0.8696,0.1304
6822,ATT006822,273,20240601,20,18,2,0,3,0.0,0.9,0.1
6823,ATT006823,273,20240701,23,20,3,1,0,5.5,0.8696,0.1304
6824,ATT006824,273,20240801,22,18,4,0,5,7.0,0.8182,0.1818
6825,ATT006825,273,20240901,21,19,2,2,0,0.5,0.9048,0.0952
6826,ATT006826,273,20241001,23,21,2,0,3,6.5,0.913,0.087
6827,ATT006827,273,20241101,21,15,6,0,0,0.0,0.7143,0.2857
6828,ATT006828,273,20241201,22,17,5,1,2,10.9,0.7727,0.2273
6829,ATT006829,273,20250101,23,20,3,0,4,0.0,0.8696,0.1304
6830,ATT006830,273,20250201,20,19,1,2,0,0.0,0.95,0.05
6831,ATT006831,273,20250301,21,20,1,1,0,4.3,0.9524,0.0476
6832,ATT006832,273,20250401,22,19,3,1,2,0.0,0.8636,0.1364
6833,ATT006833,273,20250501,22,16,6,4,0,8.0,0.7273,0.2727
6834,ATT006834,273,20250601,21,20,1,0,2,1.4,0.9524,0.0476
6835,ATT006835,273,20250701,23,23,0,3,0,1.9,1.0,0.0
6836,ATT006836,273,20250801,21,17,4,1,4,4.0,0.8095,0.1905
6837,ATT006837,273,20250901,22,19,3,2,3,2.6,0.8636,0.1364
6838,ATT006838,273,20251001,23,17,6,2,3,1.6,0.7391,0.2609
6839,ATT006839,273,20251101,20,18,2,1,3,0.0,0.9,0.1
6840,ATT006840,273,20251201,23,20,3,1,0,12.3,0.8696,0.1304
6841,ATT006841,273,20260101,22,20,2,0,3,6.1,0.9091,0.0909
6842,ATT006842,273,20260201,20,18,2,0,2,9.7,0.9,0.1
6843,ATT006843,273,20260301,22,20,2,2,3,8.8,0.9091,0.0909
6844,ATT006844,273,20260401,22,18,4,0,3,4.3,0.8182,0.1818
6845,ATT006845,273,20260501,21,19,2,0,0,10.5,0.9048,0.0952
6846,ATT006846,273,20260601,22,18,4,2,2,5.3,0.8182,0.1818
6847,ATT006847,274,20240101,23,17,6,5,8,6.4,0.7391,0.2609
6848,ATT006848,274,20240201,21,14,7,4,3,3.8,0.6667,0.3333
6849,ATT006849,274,20240301,21,15,6,2,7,8.7,0.7143,0.2857
6850,ATT006850,274,20240401,22,18,4,2,2,0.0,0.8182,0.1818
6851,ATT006851,274,20240501,23,21,2,0,4,1.8,0.913,0.087
6852,ATT006852,274,20240601,20,15,5,1,4,5.5,0.75,0.25
6853,ATT006853,274,20240701,23,20,3,1,10,0.0,0.8696,0.1304
6854,ATT006854,274,20240801,22,18,4,1,5,8.7,0.8182,0.1818
6855,ATT006855,274,20240901,21,17,4,1,9,5.3,0.8095,0.1905
6856,ATT006856,274,20241001,23,21,2,0,4,7.1,0.913,0.087
6857,ATT006857,274,20241101,21,19,2,1,6,8.3,0.9048,0.0952
6858,ATT006858,274,20241201,22,15,7,3,6,14.0,0.6818,0.3182
6859,ATT006859,274,20250101,23,18,5,2,8,8.0,0.7826,0.2174
6860,ATT006860,274,20250201,20,19,1,2,4,4.5,0.95,0.05
6861,ATT006861,274,20250301,21,13,8,0,11,8.8,0.619,0.381
6862,ATT006862,274,20250401,22,21,1,2,8,7.6,0.9545,0.0455
6863,ATT006863,274,20250501,22,13,9,2,2,2.1,0.5909,0.4091
6864,ATT006864,274,20250601,21,17,4,3,6,3.8,0.8095,0.1905
6865,ATT006865,274,20250701,23,21,2,3,5,6.6,0.913,0.087
6866,ATT006866,274,20250801,21,20,1,2,11,3.4,0.9524,0.0476
6867,ATT006867,274,20250901,22,15,7,1,5,8.0,0.6818,0.3182
6868,ATT006868,274,20251001,23,17,6,2,9,0.0,0.7391,0.2609
6869,ATT006869,274,20251101,20,13,7,0,5,9.9,0.65,0.35
6870,ATT006870,274,20251201,23,23,0,3,3,0.0,1.0,0.0
6871,ATT006871,274,20260101,22,17,5,2,8,0.5,0.7727,0.2273
6872,ATT006872,274,20260201,20,17,3,2,0,1.2,0.85,0.15
6873,ATT006873,274,20260301,22,18,4,2,7,2.1,0.8182,0.1818
6874,ATT006874,274,20260401,22,18,4,1,4,6.9,0.8182,0.1818
6875,ATT006875,274,20260501,21,19,2,4,13,6.5,0.9048,0.0952
6876,ATT006876,274,20260601,22,19,3,0,9,6.8,0.8636,0.1364
6877,ATT006877,275,20240101,23,23,0,1,11,7.9,1.0,0.0
6878,ATT006878,275,20240201,21,21,0,1,6,0.0,1.0,0.0
6879,ATT006879,275,20240301,21,19,2,1,10,5.7,0.9048,0.0952
6880,ATT006880,275,20240401,22,21,1,0,8,10.8,0.9545,0.0455
6881,ATT006881,275,20240501,23,22,1,0,13,4.0,0.9565,0.0435
6882,ATT006882,275,20240601,20,19,1,1,10,6.7,0.95,0.05
6883,ATT006883,275,20240701,23,21,2,0,9,6.3,0.913,0.087
6884,ATT006884,275,20240801,22,21,1,0,6,7.9,0.9545,0.0455
6885,ATT006885,275,20240901,21,21,0,1,8,10.8,1.0,0.0
6886,ATT006886,275,20241001,23,22,1,0,10,6.3,0.9565,0.0435
6887,ATT006887,275,20241101,21,20,1,0,9,7.5,0.9524,0.0476
6888,ATT006888,275,20241201,22,21,1,0,10,0.0,0.9545,0.0455
6889,ATT006889,275,20250101,23,21,2,0,6,7.1,0.913,0.087
6890,ATT006890,275,20250201,20,19,1,2,12,7.3,0.95,0.05
6891,ATT006891,275,20250301,21,20,1,1,7,8.8,0.9524,0.0476
6892,ATT006892,275,20250401,22,21,1,0,8,14.7,0.9545,0.0455
6893,ATT006893,275,20250501,22,21,1,0,6,1.9,0.9545,0.0455
6894,ATT006894,275,20250601,21,20,1,0,10,3.5,0.9524,0.0476
6895,ATT006895,275,20250701,23,22,1,1,9,4.8,0.9565,0.0435
6896,ATT006896,275,20250801,21,20,1,0,4,0.0,0.9524,0.0476
6897,ATT006897,275,20250901,22,22,0,3,11,4.9,1.0,0.0
6898,ATT006898,275,20251001,23,22,1,1,6,6.0,0.9565,0.0435
6899,ATT006899,275,20251101,20,18,2,0,6,9.2,0.9,0.1
6900,ATT006900,275,20251201,23,20,3,1,14,2.1,0.8696,0.1304
6901,ATT006901,275,20260101,22,18,4,0,7,12.4,0.8182,0.1818
6902,ATT006902,275,20260201,20,20,0,1,8,10.1,1.0,0.0
6903,ATT006903,275,20260301,22,22,0,2,11,0.0,1.0,0.0
6904,ATT006904,275,20260401,22,21,1,0,12,0.0,0.9545,0.0455
6905,ATT006905,275,20260501,21,20,1,0,9,9.7,0.9524,0.0476
6906,ATT006906,275,20260601,22,22,0,1,8,1.1,1.0,0.0
6907,ATT006907,276,20240101,23,17,6,1,3,3.6,0.7391,0.2609
6908,ATT006908,276,20240201,21,18,3,2,12,0.0,0.8571,0.1429
6909,ATT006909,276,20240301,21,17,4,0,13,10.9,0.8095,0.1905
6910,ATT006910,276,20240401,22,16,6,2,11,2.7,0.7273,0.2727
6911,ATT006911,276,20240501,23,18,5,1,10,4.7,0.7826,0.2174
6912,ATT006912,276,20240601,20,17,3,2,6,9.0,0.85,0.15
6913,ATT006913,276,20240701,23,19,4,2,5,0.2,0.8261,0.1739
6914,ATT006914,276,20240801,22,19,3,0,8,0.0,0.8636,0.1364
6915,ATT006915,276,20240901,21,16,5,1,12,0.0,0.7619,0.2381
6916,ATT006916,276,20241001,23,14,9,0,8,2.0,0.6087,0.3913
6917,ATT006917,276,20241101,21,20,1,2,5,0.0,0.9524,0.0476
6918,ATT006918,276,20241201,22,21,1,3,7,2.0,0.9545,0.0455
6919,ATT006919,276,20250101,23,20,3,2,11,2.2,0.8696,0.1304
6920,ATT006920,276,20250201,20,19,1,1,10,0.6,0.95,0.05
6921,ATT006921,276,20250301,21,17,4,4,8,0.0,0.8095,0.1905
6922,ATT006922,276,20250401,22,20,2,5,10,3.4,0.9091,0.0909
6923,ATT006923,276,20250501,22,19,3,3,6,4.9,0.8636,0.1364
6924,ATT006924,276,20250601,21,17,4,3,9,4.6,0.8095,0.1905
6925,ATT006925,276,20250701,23,17,6,3,9,1.7,0.7391,0.2609
6926,ATT006926,276,20250801,21,17,4,1,7,0.0,0.8095,0.1905
6927,ATT006927,276,20250901,22,18,4,0,5,7.7,0.8182,0.1818
6928,ATT006928,276,20251001,23,17,6,2,6,6.0,0.7391,0.2609
6929,ATT006929,276,20251101,20,17,3,0,5,6.1,0.85,0.15
6930,ATT006930,276,20251201,23,17,6,2,6,2.7,0.7391,0.2609
6931,ATT006931,276,20260101,22,19,3,1,9,6.5,0.8636,0.1364
6932,ATT006932,276,20260201,20,19,1,2,9,8.0,0.95,0.05
6933,ATT006933,276,20260301,22,19,3,0,6,0.2,0.8636,0.1364
6934,ATT006934,276,20260401,22,19,3,1,7,6.1,0.8636,0.1364
6935,ATT006935,276,20260501,21,18,3,0,8,5.1,0.8571,0.1429
6936,ATT006936,276,20260601,22,16,6,0,8,10.0,0.7273,0.2727
6937,ATT006937,277,20250701,23,18,5,4,5,4.5,0.7826,0.2174
6938,ATT006938,277,20250801,21,17,4,3,1,2.5,0.8095,0.1905
6939,ATT006939,277,20250901,22,18,4,1,0,2.5,0.8182,0.1818
6940,ATT006940,277,20251001,23,18,5,1,1,0.0,0.7826,0.2174
6941,ATT006941,277,20251101,20,17,3,1,2,0.6,0.85,0.15
6942,ATT006942,277,20251201,23,19,4,1,1,1.9,0.8261,0.1739
6943,ATT006943,277,20260101,22,15,7,0,1,0.1,0.6818,0.3182
6944,ATT006944,277,20260201,20,13,7,2,2,1.5,0.65,0.35
6945,ATT006945,277,20260301,22,19,3,1,0,0.0,0.8636,0.1364
6946,ATT006946,277,20260401,22,21,1,1,2,3.1,0.9545,0.0455
6947,ATT006947,277,20260501,21,18,3,0,1,0.0,0.8571,0.1429
6948,ATT006948,277,20260601,22,20,2,0,3,0.0,0.9091,0.0909
6949,ATT006949,278,20240101,23,18,5,1,0,10.2,0.7826,0.2174
6950,ATT006950,278,20240201,21,16,5,1,4,6.2,0.7619,0.2381
6951,ATT006951,278,20240301,21,17,4,2,2,4.3,0.8095,0.1905
6952,ATT006952,278,20240401,22,22,0,1,2,2.9,1.0,0.0
6953,ATT006953,278,20240501,23,22,1,1,1,9.3,0.9565,0.0435
6954,ATT006954,278,20240601,20,16,4,3,1,4.6,0.8,0.2
6955,ATT006955,278,20240701,23,19,4,2,3,1.5,0.8261,0.1739
6956,ATT006956,278,20240801,22,21,1,0,4,5.0,0.9545,0.0455
6957,ATT006957,278,20240901,21,18,3,1,1,4.2,0.8571,0.1429
6958,ATT006958,278,20241001,23,21,2,1,0,11.9,0.913,0.087
6959,ATT006959,278,20241101,21,18,3,0,1,1.3,0.8571,0.1429
6960,ATT006960,278,20241201,22,18,4,1,4,5.0,0.8182,0.1818
6961,ATT006961,278,20250101,23,16,7,0,0,4.2,0.6957,0.3043
6962,ATT006962,278,20250201,20,18,2,1,1,2.8,0.9,0.1
6963,ATT006963,278,20250301,21,19,2,1,3,2.6,0.9048,0.0952
6964,ATT006964,278,20250401,22,12,10,1,4,6.4,0.5455,0.4545
6965,ATT006965,278,20250501,22,19,3,1,0,1.9,0.8636,0.1364
6966,ATT006966,278,20250601,21,20,1,1,3,4.4,0.9524,0.0476
6967,ATT006967,278,20250701,23,18,5,2,2,13.6,0.7826,0.2174
6968,ATT006968,278,20250801,21,20,1,0,3,8.4,0.9524,0.0476
6969,ATT006969,278,20250901,22,19,3,1,3,5.9,0.8636,0.1364
6970,ATT006970,278,20251001,23,17,6,0,2,4.2,0.7391,0.2609
6971,ATT006971,278,20251101,20,19,1,0,2,10.5,0.95,0.05
6972,ATT006972,278,20251201,23,19,4,2,0,10.3,0.8261,0.1739
6973,ATT006973,278,20260101,22,18,4,0,0,5.6,0.8182,0.1818
6974,ATT006974,278,20260201,20,17,3,1,2,4.3,0.85,0.15
6975,ATT006975,278,20260301,22,19,3,2,0,2.3,0.8636,0.1364
6976,ATT006976,278,20260401,22,16,6,0,1,10.2,0.7273,0.2727
6977,ATT006977,278,20260501,21,15,6,2,1,12.0,0.7143,0.2857
6978,ATT006978,278,20260601,22,19,3,1,0,3.9,0.8636,0.1364
6979,ATT006979,279,20250801,21,19,2,2,6,1.6,0.9048,0.0952
6980,ATT006980,279,20250901,22,19,3,2,5,7.1,0.8636,0.1364
6981,ATT006981,279,20251001,23,19,4,1,4,0.0,0.8261,0.1739
6982,ATT006982,279,20251101,20,12,8,0,3,0.4,0.6,0.4
6983,ATT006983,279,20251201,23,20,3,1,8,1.6,0.8696,0.1304
6984,ATT006984,279,20260101,22,18,4,3,7,2.4,0.8182,0.1818
6985,ATT006985,279,20260201,20,16,4,4,4,3.6,0.8,0.2
6986,ATT006986,279,20260301,22,16,6,0,4,5.9,0.7273,0.2727
6987,ATT006987,279,20260401,22,16,6,3,3,7.3,0.7273,0.2727
6988,ATT006988,280,20240101,23,17,6,2,13,7.4,0.7391,0.2609
6989,ATT006989,280,20240201,21,21,0,2,17,10.8,1.0,0.0
6990,ATT006990,280,20240301,21,19,2,2,16,8.0,0.9048,0.0952
6991,ATT006991,280,20240401,22,19,3,1,17,1.5,0.8636,0.1364
6992,ATT006992,280,20240501,23,18,5,0,16,8.0,0.7826,0.2174
6993,ATT006993,280,20240601,20,18,2,1,12,1.8,0.9,0.1
6994,ATT006994,280,20240701,23,19,4,2,17,0.0,0.8261,0.1739
6995,ATT006995,280,20240801,22,20,2,1,13,5.0,0.9091,0.0909
6996,ATT006996,280,20240901,21,20,1,2,18,5.2,0.9524,0.0476
6997,ATT006997,280,20241001,23,19,4,1,16,8.7,0.8261,0.1739
6998,ATT006998,280,20241101,21,18,3,4,15,7.7,0.8571,0.1429
6999,ATT006999,280,20241201,22,17,5,0,14,11.2,0.7727,0.2273
7000,ATT007000,280,20250101,23,19,4,2,14,1.6,0.8261,0.1739
7001,ATT007001,280,20250201,20,19,1,4,14,1.3,0.95,0.05
7002,ATT007002,280,20250301,21,17,4,3,14,10.6,0.8095,0.1905
7003,ATT007003,280,20250401,22,19,3,2,16,4.7,0.8636,0.1364
7004,ATT007004,280,20250501,22,19,3,2,14,0.0,0.8636,0.1364
7005,ATT007005,280,20250601,21,18,3,2,15,0.0,0.8571,0.1429
7006,ATT007006,280,20250701,23,18,5,2,17,13.4,0.7826,0.2174
7007,ATT007007,280,20250801,21,16,5,0,14,4.0,0.7619,0.2381
7008,ATT007008,280,20250901,22,18,4,1,14,0.0,0.8182,0.1818
7009,ATT007009,280,20251001,23,22,1,1,19,6.4,0.9565,0.0435
7010,ATT007010,280,20251101,20,16,4,0,13,2.9,0.8,0.2
7011,ATT007011,280,20251201,23,19,4,0,15,9.6,0.8261,0.1739
7012,ATT007012,280,20260101,22,21,1,2,20,9.3,0.9545,0.0455
7013,ATT007013,280,20260201,20,16,4,0,16,3.3,0.8,0.2
7014,ATT007014,280,20260301,22,20,2,2,17,7.3,0.9091,0.0909
7015,ATT007015,280,20260401,22,21,1,0,16,9.1,0.9545,0.0455
7016,ATT007016,280,20260501,21,18,3,3,12,5.6,0.8571,0.1429
7017,ATT007017,280,20260601,22,20,2,2,17,0.0,0.9091,0.0909
7018,ATT007018,281,20240101,23,15,8,1,6,0.0,0.6522,0.3478
7019,ATT007019,281,20240201,21,17,4,3,8,0.0,0.8095,0.1905
7020,ATT007020,281,20240301,21,18,3,3,12,3.2,0.8571,0.1429
7021,ATT007021,281,20240401,22,20,2,3,8,2.1,0.9091,0.0909
7022,ATT007022,281,20240501,23,20,3,2,11,7.2,0.8696,0.1304
7023,ATT007023,281,20240601,20,17,3,2,4,5.1,0.85,0.15
7024,ATT007024,281,20240701,23,20,3,4,12,1.6,0.8696,0.1304
7025,ATT007025,281,20240801,22,20,2,1,13,0.0,0.9091,0.0909
7026,ATT007026,281,20240901,21,17,4,0,7,8.7,0.8095,0.1905
7027,ATT007027,281,20241001,23,21,2,5,11,0.0,0.913,0.087
7028,ATT007028,281,20241101,21,20,1,3,10,3.7,0.9524,0.0476
7029,ATT007029,281,20241201,22,17,5,1,1,0.0,0.7727,0.2273
7030,ATT007030,281,20250101,23,19,4,1,4,4.9,0.8261,0.1739
7031,ATT007031,281,20250201,20,19,1,1,6,3.9,0.95,0.05
7032,ATT007032,281,20250301,21,20,1,2,13,8.8,0.9524,0.0476
7033,ATT007033,281,20250401,22,13,9,0,7,0.0,0.5909,0.4091
7034,ATT007034,281,20250501,22,20,2,2,3,2.3,0.9091,0.0909
7035,ATT007035,281,20250601,21,20,1,2,6,5.8,0.9524,0.0476
7036,ATT007036,281,20250701,23,18,5,1,7,0.8,0.7826,0.2174
7037,ATT007037,281,20250801,21,19,2,1,9,3.6,0.9048,0.0952
7038,ATT007038,281,20250901,22,20,2,2,9,0.0,0.9091,0.0909
7039,ATT007039,281,20251001,23,18,5,1,11,6.1,0.7826,0.2174
7040,ATT007040,281,20251101,20,18,2,3,8,10.7,0.9,0.1
7041,ATT007041,281,20251201,23,21,2,1,6,0.0,0.913,0.087
7042,ATT007042,282,20240101,23,18,5,2,15,1.5,0.7826,0.2174
7043,ATT007043,282,20240201,21,17,4,2,15,2.1,0.8095,0.1905
7044,ATT007044,282,20240301,21,20,1,2,15,7.4,0.9524,0.0476
7045,ATT007045,282,20240401,22,17,5,0,13,0.0,0.7727,0.2273
7046,ATT007046,282,20240501,23,18,5,4,16,8.8,0.7826,0.2174
7047,ATT007047,282,20240601,20,17,3,1,13,3.3,0.85,0.15
7048,ATT007048,282,20240701,23,18,5,1,12,0.0,0.7826,0.2174
7049,ATT007049,282,20240801,22,15,7,1,11,0.3,0.6818,0.3182
7050,ATT007050,282,20240901,21,17,4,4,12,3.5,0.8095,0.1905
7051,ATT007051,282,20241001,23,20,3,1,18,9.3,0.8696,0.1304
7052,ATT007052,282,20241101,21,18,3,0,18,7.5,0.8571,0.1429
7053,ATT007053,282,20241201,22,17,5,2,14,0.0,0.7727,0.2273
7054,ATT007054,282,20250101,23,20,3,1,13,4.6,0.8696,0.1304
7055,ATT007055,282,20250201,20,15,5,0,12,4.7,0.75,0.25
7056,ATT007056,282,20250301,21,15,6,1,13,0.0,0.7143,0.2857
7057,ATT007057,282,20250401,22,18,4,2,14,0.0,0.8182,0.1818
7058,ATT007058,282,20250501,22,21,1,1,17,5.3,0.9545,0.0455
7059,ATT007059,282,20250601,21,15,6,0,9,8.1,0.7143,0.2857
7060,ATT007060,282,20250701,23,17,6,3,14,0.0,0.7391,0.2609
7061,ATT007061,282,20250801,21,19,2,1,14,2.2,0.9048,0.0952
7062,ATT007062,282,20250901,22,16,6,3,14,1.6,0.7273,0.2727
7063,ATT007063,282,20251001,23,15,8,2,11,4.8,0.6522,0.3478
7064,ATT007064,282,20251101,20,17,3,2,12,7.3,0.85,0.15
7065,ATT007065,282,20251201,23,21,2,3,16,3.6,0.913,0.087
7066,ATT007066,282,20260101,22,17,5,1,16,8.0,0.7727,0.2273
7067,ATT007067,282,20260201,20,16,4,1,13,3.5,0.8,0.2
7068,ATT007068,282,20260301,22,18,4,1,16,2.2,0.8182,0.1818
7069,ATT007069,282,20260401,22,18,4,1,17,2.1,0.8182,0.1818
7070,ATT007070,282,20260501,21,15,6,1,12,0.0,0.7143,0.2857
7071,ATT007071,282,20260601,22,19,3,2,16,1.6,0.8636,0.1364
7072,ATT007072,283,20240101,23,20,3,4,16,0.0,0.8696,0.1304
7073,ATT007073,283,20240201,21,12,9,3,7,8.3,0.5714,0.4286
