attendance_id,employee_id,attendance_month,working_days,present_days,absent_days,late_arrivals,remote_work_days,overtime_hours,ingestion_timestamp,source_file_name,source_system,pipeline_run_id,attendance_rate,absence_rate
ATT009970,EMP0394,2025-07-01,23,20,3,1,0,6.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8696,0.1304
ATT009971,EMP0394,2025-08-01,21,19,2,0,0,2.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT009972,EMP0394,2025-09-01,22,19,3,0,3,0.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT009973,EMP0394,2025-10-01,23,20,3,1,1,4.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8696,0.1304
ATT009974,EMP0394,2025-11-01,20,18,2,1,1,4.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT009975,EMP0394,2025-12-01,23,21,2,1,5,1.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT009976,EMP0394,2026-01-01,22,19,3,0,0,4.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT009977,EMP0394,2026-02-01,20,20,0,1,0,9.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT009978,EMP0394,2026-03-01,22,20,2,1,0,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT009979,EMP0394,2026-04-01,22,21,1,1,1,2.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT009980,EMP0394,2026-05-01,21,21,0,0,3,1.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT009981,EMP0394,2026-06-01,22,21,1,0,0,5.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT009982,EMP0395,2024-01-01,23,21,2,0,6,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT009983,EMP0395,2024-02-01,21,21,0,0,6,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT009984,EMP0395,2024-03-01,21,21,0,1,8,0.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT009985,EMP0395,2024-04-01,22,22,0,0,11,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT009986,EMP0395,2024-05-01,23,22,1,0,9,3.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT009987,EMP0395,2024-06-01,20,18,2,0,9,4.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT009988,EMP0395,2024-07-01,23,22,1,0,8,0.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT009989,EMP0395,2024-08-01,22,21,1,0,9,3.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT009990,EMP0395,2024-09-01,21,20,1,0,7,5.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT009991,EMP0395,2024-10-01,23,22,1,0,10,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT009992,EMP0395,2024-11-01,21,21,0,1,4,7.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT009993,EMP0395,2024-12-01,22,20,2,0,11,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT009994,EMP0395,2025-01-01,23,23,0,0,13,3.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT009995,EMP0395,2025-02-01,20,20,0,0,8,3.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT009996,EMP0395,2025-03-01,21,19,2,0,6,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT009997,EMP0395,2025-04-01,22,21,1,0,8,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT009998,EMP0395,2025-05-01,22,21,1,0,6,6.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT009999,EMP0395,2025-06-01,21,20,1,0,2,8.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT010000,EMP0395,2025-07-01,23,21,2,0,7,0.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT010001,EMP0395,2025-08-01,21,20,1,0,7,6.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT010002,EMP0395,2025-09-01,22,21,1,2,6,6.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010003,EMP0395,2025-10-01,23,23,0,0,13,6.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010004,EMP0395,2025-11-01,20,18,2,1,15,2.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT010005,EMP0395,2025-12-01,23,23,0,0,12,4.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010006,EMP0395,2026-01-01,22,22,0,0,6,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010007,EMP0395,2026-02-01,20,18,2,0,6,2.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT010008,EMP0395,2026-03-01,22,21,1,0,10,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010009,EMP0395,2026-04-01,22,22,0,1,11,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010010,EMP0395,2026-05-01,21,19,2,0,6,1.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT010011,EMP0395,2026-06-01,22,21,1,0,14,2.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010012,EMP0396,2026-03-01,22,20,2,0,8,4.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010013,EMP0396,2026-04-01,22,17,5,0,11,2.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7727,0.2273
ATT010014,EMP0396,2026-05-01,21,16,5,0,7,4.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7619,0.2381
ATT010015,EMP0396,2026-06-01,22,20,2,2,11,5.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010016,EMP0397,2024-01-01,23,16,7,0,5,1.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.6957,0.3043
ATT010017,EMP0397,2024-02-01,21,19,2,0,2,2.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT010018,EMP0397,2024-03-01,21,18,3,0,10,1.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT010019,EMP0397,2024-04-01,22,22,0,0,6,10.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010020,EMP0397,2024-05-01,23,22,1,1,8,4.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT010021,EMP0397,2024-06-01,20,19,1,1,11,0.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT010022,EMP0397,2024-07-01,23,21,2,2,9,9.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT010023,EMP0397,2024-08-01,22,17,5,0,9,5.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7727,0.2273
ATT010024,EMP0397,2024-09-01,21,16,5,1,2,6.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7619,0.2381
ATT010025,EMP0397,2024-10-01,23,21,2,1,14,0.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT010026,EMP0397,2024-11-01,21,19,2,1,9,11.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT010027,EMP0397,2024-12-01,22,18,4,0,11,5.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8182,0.1818
ATT010028,EMP0397,2025-01-01,23,22,1,0,6,5.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT010029,EMP0397,2025-02-01,20,19,1,0,9,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT010030,EMP0397,2025-03-01,21,18,3,4,8,8.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT010031,EMP0397,2025-04-01,22,21,1,1,11,10.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010032,EMP0397,2025-05-01,22,20,2,0,14,2.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010033,EMP0397,2025-06-01,21,21,0,2,12,1.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010034,EMP0397,2025-07-01,23,22,1,1,8,12.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT010035,EMP0397,2025-08-01,21,21,0,0,13,15.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010036,EMP0397,2025-09-01,22,21,1,0,10,1.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010037,EMP0397,2025-10-01,23,23,0,0,9,8.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010038,EMP0397,2025-11-01,20,18,2,1,7,8.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT010039,EMP0397,2025-12-01,23,21,2,0,11,3.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT010040,EMP0397,2026-01-01,22,19,3,1,7,1.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT010041,EMP0397,2026-02-01,20,20,0,0,7,10.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010042,EMP0397,2026-03-01,22,19,3,0,2,8.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT010043,EMP0397,2026-04-01,22,20,2,0,12,6.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010044,EMP0397,2026-05-01,21,21,0,1,7,4.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010045,EMP0397,2026-06-01,22,21,1,0,7,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010046,EMP0398,2024-01-01,23,19,4,0,5,8.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8261,0.1739
ATT010047,EMP0398,2024-02-01,21,20,1,0,5,2.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT010048,EMP0398,2024-03-01,21,19,2,0,2,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT010049,EMP0398,2024-04-01,22,18,4,1,3,4.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8182,0.1818
ATT010050,EMP0398,2024-05-01,23,19,4,1,3,5.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8261,0.1739
ATT010051,EMP0398,2024-06-01,20,19,1,1,2,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT010052,EMP0398,2024-07-01,23,19,4,1,0,11.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8261,0.1739
ATT010053,EMP0398,2024-08-01,22,20,2,1,6,8.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010054,EMP0398,2024-09-01,21,14,7,0,2,4.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.6667,0.3333
ATT010055,EMP0398,2024-10-01,23,23,0,0,2,6.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010056,EMP0398,2024-11-01,21,16,5,3,0,2.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7619,0.2381
ATT010057,EMP0398,2024-12-01,22,18,4,0,0,7.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8182,0.1818
ATT010058,EMP0398,2025-01-01,23,22,1,1,0,2.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT010059,EMP0398,2025-02-01,20,20,0,2,0,1.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010060,EMP0398,2025-03-01,21,16,5,2,1,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7619,0.2381
ATT010061,EMP0398,2025-04-01,22,20,2,1,5,4.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010062,EMP0398,2025-05-01,22,21,1,0,5,5.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010063,EMP0398,2025-06-01,21,18,3,3,1,5.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT010064,EMP0398,2025-07-01,23,19,4,0,1,5.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8261,0.1739
ATT010065,EMP0398,2025-08-01,21,21,0,1,2,16.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010066,EMP0398,2025-09-01,22,22,0,1,5,8.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010067,EMP0398,2025-10-01,23,22,1,0,4,11.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT010068,EMP0398,2025-11-01,20,18,2,2,4,3.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT010069,EMP0398,2025-12-01,23,20,3,0,0,7.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8696,0.1304
ATT010070,EMP0398,2026-01-01,22,19,3,1,3,0.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT010071,EMP0398,2026-02-01,20,18,2,1,0,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9,0.1
ATT010072,EMP0398,2026-03-01,22,21,1,1,2,1.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010073,EMP0398,2026-04-01,22,19,3,0,0,4.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT010074,EMP0398,2026-05-01,21,19,2,2,5,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9048,0.0952
ATT010075,EMP0398,2026-06-01,22,20,2,0,0,1.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010076,EMP0399,2025-09-01,22,20,2,0,18,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010077,EMP0399,2025-10-01,23,23,0,0,14,0.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010078,EMP0399,2025-11-01,20,20,0,0,14,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010079,EMP0399,2025-12-01,23,22,1,1,7,8.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT010080,EMP0399,2026-01-01,22,21,1,0,9,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010081,EMP0399,2026-02-01,20,20,0,2,12,1.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010082,EMP0399,2026-03-01,22,21,1,0,7,9.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010083,EMP0399,2026-04-01,22,20,2,1,9,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010084,EMP0400,2024-01-01,23,22,1,0,17,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT010085,EMP0400,2024-02-01,21,21,0,0,17,0.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010086,EMP0400,2024-03-01,21,20,1,0,18,0.3,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT010087,EMP0400,2024-04-01,22,21,1,1,18,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010088,EMP0400,2024-05-01,23,23,0,0,19,5.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010089,EMP0400,2024-06-01,20,20,0,1,15,6.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010090,EMP0400,2024-07-01,23,23,0,0,22,0.8,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010091,EMP0400,2024-08-01,22,21,1,0,14,4.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010092,EMP0400,2024-09-01,21,18,3,0,18,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8571,0.1429
ATT010093,EMP0400,2024-10-01,23,23,0,1,16,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010094,EMP0400,2024-11-01,21,20,1,0,15,2.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT010095,EMP0400,2024-12-01,22,21,1,0,17,1.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010096,EMP0400,2025-01-01,23,23,0,1,22,8.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010097,EMP0400,2025-02-01,20,20,0,1,16,6.5,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010098,EMP0400,2025-03-01,21,21,0,0,14,2.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010099,EMP0400,2025-04-01,22,21,1,0,15,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010100,EMP0400,2025-05-01,22,22,0,0,19,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010101,EMP0400,2025-06-01,21,20,1,0,18,3.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT010102,EMP0400,2025-07-01,23,21,2,0,17,5.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT010103,EMP0400,2025-08-01,21,20,1,0,18,5.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT010104,EMP0400,2025-09-01,22,22,0,1,22,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010105,EMP0400,2025-10-01,23,23,0,0,23,0.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010106,EMP0400,2025-11-01,20,20,0,1,15,1.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,1.0,0.0
ATT010107,EMP0400,2025-12-01,23,21,2,0,17,5.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.913,0.087
ATT010108,EMP0400,2026-01-01,22,21,1,0,17,3.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010109,EMP0400,2026-02-01,20,19,1,0,15,0.0,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.95,0.05
ATT010110,EMP0400,2026-03-01,22,20,2,0,18,4.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9091,0.0909
ATT010111,EMP0400,2026-04-01,22,21,1,1,17,7.6,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010112,EMP0400,2026-05-01,21,20,1,0,16,7.2,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9524,0.0476
ATT010113,EMP0400,2026-06-01,22,21,1,0,19,1.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9545,0.0455
ATT010114,EMP0401,2024-01-01,23,22,1,0,2,2.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.9565,0.0435
ATT010115,EMP0401,2024-02-01,21,16,5,1,0,8.1,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7619,0.2381
ATT010116,EMP0401,2024-03-01,21,17,4,0,0,3.7,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8095,0.1905
ATT010117,EMP0401,2024-04-01,22,19,3,1,1,11.4,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.8636,0.1364
ATT010118,EMP0401,2024-05-01,23,18,5,2,3,10.9,2026-07-09 14:28:10 UTC,attendance.csv,Synthetic HR Source,RUN_20260709_152810_8b074d58,0.7826,0.2174
